geneID,geneName
FBgn0031081,Nep3
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0029905,Nf-YC
FBgn0031109,Obp19a
FBgn0031111,Obp19c
FBgn0030298,Or10a
FBgn0019952,Orct
FBgn0265190,PIG-S
FBgn0259171,Pde9
FBgn0030930,Pgant7
FBgn0003132,Pp1-13C
FBgn0023177,Pp4-19C
FBgn0004369,Ptp99A
FBgn0028341,Ptpmeg2
FBgn0030964,Pvf1
FBgn0029133,REG
FBgn0024941,RSG7
FBgn0030391,Rab40
FBgn0015799,Rbf
FBgn0021800,Reph
FBgn0039883,RhoGAP100F
FBgn0030808,RhoGAP15B
FBgn0261461,RhoGAP18B
FBgn0031118,RhoGAP19D
FBgn0026375,RhoGAPp190
FBgn0030687,RpIIIC160
FBgn0002622,RpS3
FBgn0002590,RpS5a
FBgn0083981,RunxA
FBgn0259162,RunxB
FBgn0035915,S-Lap1
FBgn0283473,S6KL
FBgn0053527,SIFa
FBgn0264357,SNF4Agamma
FBgn0025391,Scgdelta
FBgn0024509,Sec13
FBgn0011710,Sep1
FBgn0259923,Sep4
FBgn0003380,Sh
FBgn0041184,Socs36E
FBgn0262733,Src64B
FBgn0038826,Syp
FBgn0261085,Syt12
FBgn0039212,Syx18
FBgn0030365,Tango4
FBgn0267001,Ten-a
FBgn0011837,Tis11
FBgn0029114,Tollo
FBgn0030412,Tomosyn
FBgn0004924,Top1
FBgn0265194,Trpm
FBgn0086558,Ubi-p5E
FBgn0030809,Ubr1
FBgn0027603,Ulp1
FBgn0263352,Unr
FBgn0050421,Usp15-31
FBgn0031187,Usp2
FBgn0030969,Usp39
FBgn0263512,Vsx2
FBgn0046685,Wsck
FBgn0052677,X11Lbeta
FBgn0085478,Zdhhc8
FBgn0263603,Zn72D
FBgn0000028,acj6
FBgn0026268,antdh
FBgn0039598,aqrs
FBgn0263627,asRNA:CR43636
FBgn0266115,asRNA:CR44841
FBgn0287604,asRNA:CR46473
FBgn0000139,ash2
FBgn0039213,atl
FBgn0000179,bi
FBgn0031150,bves
FBgn0040236,c11.1
FBgn0014141,cher
FBgn0015371,chn
FBgn0011760,ctp
FBgn0015926,dah
FBgn0285879,disco-r
FBgn0043903,dome
FBgn0052600,dpr8
FBgn0053100,eIF4EHP
FBgn0000535,eag
FBgn0036574,elg1
FBgn0262111,f
FBgn0086675,fne
FBgn0000719,fog
FBgn0005390,fs(1)M3
FBgn0004656,fs(1)h
FBgn0261703,gce
FBgn0004919,gol
FBgn0001138,grn
FBgn0001139,gro
FBgn0011224,heph
FBgn0264491,how
FBgn0085451,htk
FBgn0264542,hwt
FBgn0031128,hydra
FBgn0011225,jar
FBgn0031016,kek5
FBgn0001301,kel
FBgn0026713,l(1)G0007
FBgn0027279,l(1)G0196
FBgn0040153,l(1)G0469
FBgn0047092,lncRNA:CR32730
FBgn0052773,lncRNA:CR32773
FBgn0263509,lncRNA:CR43498
FBgn0264384,lncRNA:CR43836
FBgn0264893,lncRNA:CR44084
FBgn0264941,lncRNA:CR44110
FBgn0265454,lncRNA:CR44354
FBgn0265457,lncRNA:CR44357
FBgn0265663,lncRNA:CR44470
FBgn0265704,lncRNA:CR44511
FBgn0265923,lncRNA:CR44712
FBgn0266257,lncRNA:CR44952
FBgn0266348,lncRNA:CR44997
FBgn0266350,lncRNA:CR44999
FBgn0266355,lncRNA:CR45003
FBgn0266376,lncRNA:CR45018
FBgn0266744,lncRNA:CR45217
FBgn0266753,lncRNA:CR45226
FBgn0267080,lncRNA:CR45524
FBgn0267097,lncRNA:CR45537
FBgn0267173,lncRNA:CR45613
FBgn0035980,mRRF1
FBgn0002641,mal
FBgn0267033,mamo
FBgn0043884,mask
FBgn0015513,mbc
FBgn0026206,mei-P26
FBgn0004456,mew
FBgn0261260,mgl
FBgn0263542,mir-4954
FBgn0259110,mmd
FBgn0002781,mod(mdg4)
FBgn0025631,moody
FBgn0011666,msi
FBgn0260386,mtg
FBgn0000036,nAChRalpha1
FBgn0086778,nAChRalpha7
FBgn0002917,na
FBgn0004102,oc
FBgn0004646,ogre
FBgn0037680,pasi2
FBgn0027601,pdgy
FBgn0261811,pico
FBgn0029881,pigs
FBgn0039431,plum
FBgn0039227,polybromo
FBgn0003189,r
FBgn0265597,rad
FBgn0261549,rdgA
FBgn0264493,rdx
FBgn0266098,rg
FBgn0031006,rictor
FBgn0003301,rut
FBgn0030574,sbm
FBgn0040918,schlank
FBgn0003345,sd
FBgn0051632,sens-2
FBgn0085387,shakB
FBgn0003392,shi
FBgn0004666,sim
FBgn0261245,sing
FBgn0003429,slo
FBgn0035539,slow
FBgn0003447,sn
FBgn0265630,sno
FBgn0083042,snoRNA:Psi18S-1854a
FBgn0003463,sog
FBgn0003464,sol
FBgn0085443,spri
FBgn0086708,stv
FBgn0265189,sud1
FBgn0086367,t
FBgn0260938,tay
FBgn0052506,tbc
FBgn0004885,tok
FBgn0029906,xit
FBgn0004649,yl
FBgn0261287,ymp
FBgn0259789,zld
