geneID,geneName
FBgn0030027,CG1632
FBgn0030030,CG1636
FBgn0030481,CG1662
FBgn0029941,CG1677
FBgn0031116,CG1695
FBgn0040571,CG17193
FBgn0031164,CG1724
FBgn0031195,CG17600
FBgn0032668,CG17681
FBgn0000633,CG17716
FBgn0028480,CG17841
FBgn0031119,CG1812
FBgn0033864,CG18368
FBgn0030345,CG1847
FBgn0038701,CG18493
FBgn0040696,CG18675
FBgn0030164,CG1889
FBgn0030025,CG2147
FBgn0029990,CG2233
FBgn0035204,CG2277
FBgn0030396,CG2556
FBgn0025838,CG2652
FBgn0003159,CG2841
FBgn0028491,CG2930
FBgn0051036,CG31036
FBgn0051038,CG31038
FBgn0051140,CG31140
FBgn0051145,CG31145
FBgn0051176,CG31176
FBgn0051200,CG31200
FBgn0029887,CG3198
FBgn0029882,CG3226
FBgn0052264,CG32264
FBgn0052521,CG32521
FBgn0052532,CG32532
FBgn0052533,CG32533
FBgn0052536,CG32536
FBgn0052537,CG32537
FBgn0052544,CG32544
FBgn0052547,CG32547
FBgn0052568,CG32568
FBgn0052572,CG32572
FBgn0052591,CG32591
FBgn0260482,CG32599
FBgn0052603,CG32603
FBgn0052645,CG32645
FBgn0052686,CG32686
FBgn0267253,CG32700
FBgn0052713,CG32713
FBgn0052750,CG32750
FBgn0052751,CG32751
FBgn0052755,CG32755
FBgn0038878,CG3301
FBgn0038877,CG3308
FBgn0053080,CG33080
FBgn0053107,CG33107
FBgn0053110,CG33110
FBgn0053172,CG33172
FBgn0053177,CG33177
FBgn0053178,CG33178
FBgn0053181,CG33181
FBgn0053203,CG33203
FBgn0053668,CG33668
FBgn0053798,CG33798
FBgn0054002,CG34002
FBgn0083986,CG34150
FBgn0085302,CG34273
FBgn0085321,CG34292
FBgn0085324,CG34295
FBgn0085328,CG34299
FBgn0085354,CG34325
FBgn0085356,CG34327
FBgn0263829,CG34334
FBgn0085376,CG34347
FBgn0085382,CG34353
FBgn0085383,CG34354
FBgn0085427,CG34398
FBgn0085430,CG34401
FBgn0085433,CG34404
FBgn0085437,CG34408
FBgn0085479,CG34450
FBgn0035027,CG3511
FBgn0029708,CG3556
FBgn0029854,CG3566
FBgn0029706,CG3626
FBgn0261444,CG3638
FBgn0029824,CG3726
FBgn0038702,CG3739
FBgn0034804,CG3831
FBgn0033793,CG3955
FBgn0058470,CG40470
FBgn0085693,CG41562
FBgn0250862,CG42237
FBgn0259098,CG42246
FBgn0259143,CG42258
FBgn0259198,CG42302
FBgn0259222,CG42322
FBgn0259223,CG42323
FBgn0259242,CG42340
FBgn0259677,CG42346
FBgn0259742,CG42360
FBgn0259927,CG42450
FBgn0260868,CG42578
FBgn0260871,CG42581
FBgn0260971,CG42594
FBgn0261262,CG42613
FBgn0261615,CG42704
FBgn0261616,CG42705
FBgn0262101,CG42854
FBgn0030747,CG4301
FBgn0262485,CG43075
FBgn0262486,CG43076
FBgn0262536,CG43090
FBgn0025632,CG4313
FBgn0262608,CG43134
FBgn0262609,CG43135
FBgn0262610,CG43136
FBgn0262686,CG43156
FBgn0030455,CG4318
FBgn0262858,CG43222
FBgn0026878,CG4325
FBgn0262980,CG43288
FBgn0263216,CG43386
FBgn0263401,CG43447
FBgn0263706,CG43658
FBgn0263747,CG43672
FBgn0263983,CG43732
FBgn0263994,CG43737
FBgn0264090,CG43759
FBgn0264714,CG43982
FBgn0265317,CG44290
FBgn0265342,CG44296
FBgn0265595,CG44422
FBgn0265629,CG44437
FBgn0035981,CG4452
FBgn0266354,CG45002
FBgn0266434,CG45064
FBgn0266435,CG45065
FBgn0266538,CG45099
FBgn0284227,CG46311
FBgn0284234,CG46318
FBgn0035040,CG4741
FBgn0030799,CG4872
FBgn0027556,CG4928
FBgn0039554,CG5003
FBgn0260748,CG5004
FBgn0039347,CG5071
FBgn0030828,CG5162
FBgn0030830,CG5172
FBgn0038803,CG5191
FBgn0038704,CG5316
FBgn0030838,CG5445
FBgn0032670,CG5783
FBgn0027617,CG5808
FBgn0030625,CG5877
FBgn0039489,CG5880
FBgn0039490,CG5882
FBgn0029831,CG5966
FBgn0038927,CG6015
FBgn0038924,CG6028
FBgn0029826,CG6041
FBgn0029827,CG6048
FBgn0039488,CG6066
FBgn0029828,CG6067
FBgn0030914,CG6106
FBgn0030913,CG6123
FBgn0026737,CG6171
FBgn0029693,CG6379
FBgn0030870,CG6398
FBgn0036104,CG6418
FBgn0030944,CG6617
FBgn0036402,CG6650
FBgn0036403,CG6661
FBgn0030880,CG6788
FBgn0038989,CG6937
FBgn0039027,CG7031
FBgn0030968,CG7322
FBgn0030970,CG7326
FBgn0030973,CG7332
FBgn0030976,CG7378
FBgn0038108,CG7518
FBgn0030990,CG7556
FBgn0030653,CG7860
FBgn0037549,CG7878
FBgn0031001,CG7884
FBgn0037547,CG7910
FBgn0030995,CG7914
FBgn0030997,CG7990
FBgn0035260,CG7991
FBgn0031008,CG8010
FBgn0031010,CG8028
FBgn0031011,CG8034
FBgn0031012,CG8051
FBgn0030660,CG8097
FBgn0030675,CG8191
FBgn0030684,CG8260
FBgn0040532,CG8369
FBgn0037638,CG8379
FBgn0027602,CG8611
FBgn0030837,CG8661
FBgn0030836,CG8664
FBgn0030834,CG8675
FBgn0030833,CG8915
FBgn0030710,CG8924
FBgn0030688,CG8952
FBgn0030610,CG9065
FBgn0030617,CG9095
FBgn0035203,CG9149
FBgn0030634,CG9164
FBgn0030655,CG9213
FBgn0030659,CG9215
FBgn0030662,CG9220
FBgn0030672,CG9281
FBgn0030569,CG9411
FBgn0030598,CG9503
FBgn0030592,CG9514
FBgn0031089,CG9572
FBgn0036663,CG9674
FBgn0039759,CG9733
FBgn0034803,CG9849
FBgn0039597,CG9997
FBgn0039328,CHKov2
FBgn0034802,CNBP
FBgn0085349,CR34320
FBgn0028837,CSN6
FBgn0264386,Ca-alpha1T
FBgn0016126,CaMKI
FBgn0013995,Calx
FBgn0038925,Cchl
FBgn0032821,CdGAPr
FBgn0052499,Cda4
FBgn0028360,Cdc7
FBgn0000303,ChAT
FBgn0038641,ChT
FBgn0261289,CheB98a
FBgn0015024,CkIalpha
FBgn0035767,Cln7
FBgn0263257,Cngl
FBgn0264077,Cnx14D
FBgn0261573,CoRest
FBgn0026634,Cog2
FBgn0030028,Corp
FBgn0030398,Cpr11B
FBgn0004396,CrebA
FBgn0036278,CrzR
FBgn0010383,Cyp18a1
FBgn0030339,Cyp28c1
FBgn0030949,Cyp308a1
FBgn0052791,DIP-alpha
FBgn0264326,DNApol-epsilon255
FBgn0010385,Def
FBgn0013813,Dhc98D
FBgn0053517,Dop2R
FBgn0024558,Dph5
FBgn0052666,Drak
FBgn0260003,Dys
FBgn0051158,Efa6
FBgn0031052,Elys
FBgn0030597,Eo
FBgn0262740,Evi5
FBtr0304527_df_nrg,FBtr0304527_df_nrg
FBtr0309616_df_nrg,FBtr0309616_df_nrg
FBtr0472821_df_nrg,FBtr0472821_df_nrg
FBgn0038928,Fadd
FBgn0038827,Fancd2
FBgn0000635,Fas2
FBgn0000636,Fas3
FBgn0035026,Fcp1
FBgn0266084,Fhos
FBgn0024238,Fim
FBgn0030974,Flacc
FBgn0264078,Flo2
FBgn0083228,Frq2
FBgn0004509,Fur1
FBgn0033799,GLaz
FBgn0019990,Gcn2
FBgn0262869,Gfrl
FBgn0038934,Gld2
FBgn0024963,GluClalpha
FBgn0027287,Gmap
FBgn0045502,Gr10a
FBgn0030297,Gr10b
FBgn0030685,Graf
FBgn0029830,Grip
FBgn0026433,Grip128
FBgn0026430,Grip84
FBgn0031107,HERC2
FBgn0011276,HLH3B
FBgn0011277,HLH4C
FBgn0030994,HP1D3csd
FBgn0263025,HSPBAP1
FBgn0030674,HUWE1
FBgn0052529,Hers
FBgn0263220,Hk
FBgn0026418,Hsc70Cb
FBgn0283680,IP3K2
FBgn0027291,Idh3a
FBgn0038876,Idi
FBgn0086613,Ino80
FBgn0030989,Inx5
FBgn0027107,Inx6
FBgn0051164,Ir94a
FBgn0037637,IscU
FBgn0032671,JMJD4
FBgn0040309,Jafrac1
FBgn0004379,Klp67A
FBgn0051072,Lerp
FBgn0026411,Lim1
FBgn0052105,Lmx1a
FBgn0030364,Lsm12a
FBgn0002562,Lsp1alpha
FBgn0031044,MKP-4
FBgn0030703,MSBP
FBgn0026666,MagR
FBgn0002645,Map205
FBgn0025815,Mcm6
FBgn0030993,Mec2
FBgn0086384,Mer
FBgn0026059,Mhcl
FBgn0030395,Mks1
FBgn0052774,Muc4B
FBgn0038642,Muc91C
FBgn0025390,Mur2B
FBgn0263705,Myo10A
FBgn0267431,Myo81F
FBgn0004647,N
FBgn0019957,ND-42
FBgn0085434,NaCP60E
FBgn0030512,Nadsyn
FBgn0030500,Ndc80
FBgn0039478,Nep5
FBgn0039609,Nepl17
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0283503,Neurl4
FBgn0029905,Nf-YC
FBgn0265726,Nna1
FBgn0259937,Nop60B
FBgn0039348,Npl4
FBgn0035092,Nplp1
FBgn0030800,Nprl2
FBgn0030344,Nrd1
FBgn0038975,Nrx-1
FBgn0031145,Ntf-2
FBgn0030943,Nup35
FBgn0031109,Obp19a
FBgn0031110,Obp19b
FBgn0031111,Obp19c
FBgn0011280,Obp19d
FBgn0038653,Octalpha2R
FBgn0027864,Ogg1
FBgn0030298,Or10a
FBgn0062565,Or19b
FBgn0037590,Or85b
FBgn0037591,Or85c
FBgn0067407,Or98P
FBgn0039551,Or98a
FBgn0019952,Orct
FBgn0086365,Orct2
FBgn0259994,OtopLa
FBgn0259150,OtopLc
FBgn0265190,PIG-S
FBgn0038237,Pde6
FBgn0259171,Pde9
FBgn0260753,Pdfr
FBgn0027621,Pfrx
FBgn0030400,Pits
FBgn0259680,Pkcdelta
FBgn0031069,Pmp70
FBgn0003132,Pp1-13C
FBgn0023177,Pp4-19C
FBgn0030057,Ppt1
FBgn0261394,Prosalpha3
FBgn0265606,Prosalpha4T1
FBgn0034842,Prosbeta5R1
FBgn0052133,Ptip
FBgn0030964,Pvf1
FBgn0261987,Pxt
FBgn0024941,RSG7
FBgn0010333,Rac1
FBgn0031051,Ranbp21
FBgn0031047,Rcd-1
FBgn0263832,Rcd5
FBgn0030801,Rcp
FBgn0030808,RhoGAP15B
FBgn0261461,RhoGAP18B
FBgn0031118,RhoGAP19D
FBgn0026375,RhoGAPp190
FBgn0053547,Rim
FBgn0027335,Rip11
FBgn0026181,Rok
FBgn0019938,RpI1
FBgn0030687,RpIIIC160
FBgn0030616,RpL37a
FBgn0010412,RpS19a
FBgn0002622,RpS3
FBgn0030711,Rrp47
FBgn0083981,RunxA
FBgn0259162,RunxB
FBgn0283473,S6KL
FBgn0051163,SKIP
FBgn0264357,SNF4Agamma
FBgn0261791,SNRPG
FBgn0029768,SPR
FBgn0025391,Scgdelta
FBgn0030975,SdhBL
FBgn0024509,Sec13
FBgn0031049,Sec61gamma
FBgn0011710,Sep1
FBgn0259923,Sep4
FBgn0003380,Sh
FBgn0038788,Sirt2
FBgn0029783,Sirt4
FBgn0026174,SkpD
FBgn0030869,Socs16D
FBgn0041184,Socs36E
FBgn0086532,Spt-I
FBgn0036374,Spt20
FBgn0262733,Src64B
FBgn0039349,Ssadh
FBgn0035028,Start1
FBgn0053247,Ste:CG33247
FBgn0045073,Stim
FBgn0031106,Syx16
FBgn0013343,Syx1A
FBgn0026323,Tak1
FBgn0030365,Tango4
FBgn0035505,Teh2
FBgn0267001,Ten-a
FBgn0040338,TfIIA-S-2
FBgn0036373,Tgi
FBgn0030480,Tim9a
FBgn0011837,Tis11
FBgn0262473,Tl
FBgn0030412,Tomosyn
FBgn0004924,Top1
FBgn0021796,Tor
FBgn0025615,Torsin
FBgn0086674,Tpst
FBgn0038327,Trax
FBgn0020653,Trxr-1
FBgn0036266,Tsen54
FBgn0052570,TwdlY
FBgn0052569,TwdlZ
FBgn0052574,Twdlalpha
FBgn0086558,Ubi-p5E
FBgn0031057,Ubqn
FBgn0030809,Ubr1
FBgn0051002,Ugt35D1
FBgn0027603,Ulp1
FBgn0030969,Usp39
FBgn0030366,Usp7
FBgn0270928,VAChT
FBgn0029687,Vap33
FBgn0040068,Vav
FBgn0265262,Vha68-1
FBgn0285910,VhaAC39-1
FBgn0028664,VhaM9.7-c
FBgn0038458,VhaM9.7-d
FBgn0014411,Vps26
FBgn0035704,Vps8
FBgn0263512,Vsx2
FBgn0024273,WASp
FBgn0046685,Wsck
FBgn0052677,X11Lbeta
FBgn0004832,Xpac
FBgn0032465,Yip1d1
FBgn0026749,Yippee
FBgn0085478,Zdhhc8
FBgn0000028,acj6
FBgn0086782,amn
FBgn0260941,app
FBgn0039598,aqrs
FBgn0286516,aqz
FBgn0023535,arg
FBgn0265295,asRNA:CR42871
FBgn0263589,asRNA:CR43614
FBgn0264509,asRNA:CR43908
FBgn0264862,asRNA:CR44053
FBgn0264955,asRNA:CR44124
FBgn0265253,asRNA:CR44267
FBgn0265343,asRNA:CR44297
FBgn0265428,asRNA:CR44340
FBgn0265611,asRNA:CR44429
FBgn0266115,asRNA:CR44841
FBgn0266275,asRNA:CR44960
FBgn0266276,asRNA:CR44961
FBgn0266565,asRNA:CR45104
FBgn0266635,asRNA:CR45142
FBgn0266911,asRNA:CR45371
FBgn0267076,asRNA:CR45520
FBgn0287604,asRNA:CR46473
FBgn0039213,atl
FBgn0000158,bam
FBgn0004862,bap
FBgn0024251,bbx
FBgn0028645,beat-Ib
FBgn0039584,beat-VI
FBgn0030563,betaNACtes2
FBgn0000179,bi
FBgn0085385,bma
FBgn0001090,bnb
FBgn0029730,boil
FBgn0000221,brn
FBgn0005666,bt
FBgn0000233,btd
FBgn0014949,btn
FBgn0266756,btsz
FBgn0031150,bves
FBgn0040235,c12.1
FBgn0040234,c12.2
FBgn0263111,cac
FBgn0031114,cactin
FBgn0015919,caup
FBgn0263258,chas
FBgn0262582,cic
FBgn0263995,cpo
FBgn0259685,crb
FBgn0011760,ctp
FBgn0000395,cv-2
FBgn0033015,d4
FBgn0015926,dah
FBgn0262636,dati
FBgn0285879,disco-r
FBgn0001624,dlg1
FBgn0000479,dnc
FBgn0043903,dome
FBgn0040823,dpr6
FBgn0052600,dpr8
FBgn0260006,drd
FBgn0262730,dtn
FBgn0087008,e(y)3
FBgn0040368,eIF4E7
FBgn0053100,eIF4EHP
FBgn0020443,eRF3
FBgn0000535,eag
FBgn0261954,east
FBgn0001404,egh
FBgn0260400,elav
FBgn0020497,emb
FBgn0061515,endos
FBgn0005558,ey
FBgn0262111,f
FBgn0000719,fog
FBgn0004652,fru
FBgn0005390,fs(1)M3
FBgn0004656,fs(1)h
FBgn0261703,gce
FBgn0027528,goe
FBgn0010113,hdc
FBgn0011224,heph
FBgn0264491,how
FBgn0085451,htk
FBgn0027655,htt
FBgn0264542,hwt
FBgn0286204,ich
FBgn0001250,if
FBgn0039599,intr
FBgn0031104,jb
FBgn0039350,jigr1
FBgn0263929,jvl
FBgn0031016,kek5
FBgn0028369,kirre
FBgn0027334,l(1)G0004
FBgn0027279,l(1)G0196
FBgn0028331,l(1)G0289
FBgn0011640,lark
FBgn0008651,lbl
FBgn0027539,lili
FBgn0051451,lncRNA:CR31451
FBgn0052636,lncRNA:CR32636
FBgn0052773,lncRNA:CR32773
FBgn0261861,lncRNA:CR42790
FBgn0262741,lncRNA:CR43126
FBgn0262604,lncRNA:CR43130
FBgn0262606,lncRNA:CR43132
FBgn0262680,lncRNA:CR43150
FBgn0262905,lncRNA:CR43260
FBgn0263388,lncRNA:CR43440
FBgn0263409,lncRNA:CR43455
FBgn0263502,lncRNA:CR43491
FBgn0263665,lncRNA:CR43656
FBgn0264384,lncRNA:CR43836
FBgn0264390,lncRNA:CR43838
FBgn0264715,lncRNA:CR43983
FBgn0264716,lncRNA:CR43984
FBgn0264720,lncRNA:CR43988
FBgn0264901,lncRNA:CR44092
FBgn0264941,lncRNA:CR44110
FBgn0265344,lncRNA:CR44298
FBgn0265418,lncRNA:CR44330
FBgn0265457,lncRNA:CR44357
FBgn0265663,lncRNA:CR44470
FBgn0265671,lncRNA:CR44478
FBgn0265704,lncRNA:CR44511
FBgn0265719,lncRNA:CR44526
FBgn0265727,lncRNA:CR44534
FBgn0265865,lncRNA:CR44654
FBgn0265872,lncRNA:CR44661
FBgn0265873,lncRNA:CR44662
FBgn0265875,lncRNA:CR44664
FBgn0265919,lncRNA:CR44708
FBgn0266096,lncRNA:CR44833
FBgn0266182,lncRNA:CR44888
FBgn0266254,lncRNA:CR44949
FBgn0266257,lncRNA:CR44952
FBgn0266348,lncRNA:CR44997
FBgn0266350,lncRNA:CR44999
FBgn0266391,lncRNA:CR45031
FBgn0266392,lncRNA:CR45032
FBgn0266564,lncRNA:CR45103
FBgn0266648,lncRNA:CR45155
FBgn0266743,lncRNA:CR45216
FBgn0266744,lncRNA:CR45217
FBgn0266753,lncRNA:CR45226
FBgn0266852,lncRNA:CR45313
FBgn0266853,lncRNA:CR45314
FBgn0266993,lncRNA:CR45444
FBgn0267040,lncRNA:CR45484
FBgn0267068,lncRNA:CR45512
FBgn0267069,lncRNA:CR45513
FBgn0267079,lncRNA:CR45523
FBgn0267080,lncRNA:CR45524
FBgn0267082,lncRNA:CR45526
FBgn0267097,lncRNA:CR45537
FBgn0267167,lncRNA:CR45607
FBgn0267173,lncRNA:CR45613
FBgn0267612,lncRNA:CR45950
FBgn0267742,lncRNA:CR46073
FBgn0267826,lncRNA:CR46147
FBgn0267962,lncRNA:CR46242
FBgn0287612,lncRNA:CR46481
FBgn0029688,lva
FBgn0037546,mAChR-B
FBgn0035980,mRRF1
FBgn0030686,mRpL3
FBgn0029718,mRpL30
FBgn0262169,magu
FBgn0002641,mal
FBgn0267033,mamo
FBgn0043884,mask
FBgn0015513,mbc
FBgn0026206,mei-P26
FBgn0261260,mgl
FBgn0267977,mh
FBgn0267366,mil
FBgn0262454,mir-1007
FBgn0262338,mir-2499
FBgn0263530,mir-4917
FBgn0263571,mir-4959
FBgn0263514,mir-4966-1
FBgn0286004,mir-4966-2
FBgn0262251,mir-977
FBgn0259110,mmd
FBgn0259168,mnb
FBgn0025631,moody
FBgn0011666,msi
FBgn0030766,mthl1
FBgn0002873,mud
FBgn0000036,nAChRalpha1
FBgn0015519,nAChRalpha3
FBgn0086778,nAChRalpha7
FBgn0262738,norpA
FBgn0261885,osa
FBgn0003016,osp
FBgn0259834,out
FBgn0003028,ovo
FBgn0030341,p24-1
FBgn0285944,para
FBgn0020261,pcm
FBgn0029881,pigs
FBgn0040080,pins
FBgn0266581,pit
FBgn0039431,plum
FBgn0003117,pnr
FBgn0250871,pot
FBgn0030795,ppk28
FBgn0243512,puc
FBgn0003165,pum
FBgn0051005,qless
FBgn0003189,r
FBgn0265597,rad
FBgn0261570,raskol
FBgn0003210,rb
FBgn0261549,rdgA
FBgn0243486,rdo
FBgn0266098,rg
FBgn0027376,rha
FBgn0031006,rictor
FBgn0003285,rst
FBgn0266019,rudhira
FBgn0016754,sba
FBgn0030574,sbm
FBgn0261452,scaRNA:MeU2-G25
FBgn0263487,scaRNA:PsiU5-44
FBgn0025682,scf
FBgn0263289,scrib
FBgn0261873,sdt
FBgn0263260,sel
FBgn0020251,sfl
FBgn0003371,sgg
FBgn0085387,shakB
FBgn0003392,shi
FBgn0003396,shn
FBgn0030966,shop
FBgn0286199,shps
FBgn0261245,sing
FBgn0035539,slow
FBgn0030026,sni
FBgn0065084,snmRNA:763
FBgn0265630,sno
FBgn0086047,snoRNA:Me18S-G894
FBgn0082935,snoRNA:Me28S-G1083a
FBgn0026169,snoRNA:Psi18S-1820
FBgn0083039,snoRNA:Psi18S-301
FBgn0065047,snoRNA:U3:54Ab
FBgn0003463,sog
FBgn0003464,sol
FBgn0039232,sosie
FBgn0264324,spg
FBgn0085443,spri
FBgn0030850,stas
FBgn0064123,stg1
FBgn0052676,stx
FBgn0003638,su(w[a])
FBgn0004648,svr
FBgn0038398,sxe2
FBgn0051382,tRNA:Asp-GTC-1-12
FBgn0011974,tRNA:Ser-AGA-1-1
FBgn0052506,tbc
FBgn0014395,tilB
FBgn0038118,timeout
FBgn0003710,tipE
FBgn0026160,tna
FBgn0039298,to
FBgn0003742,tra2
FBgn0284408,trol
FBgn0030502,tth
FBgn0004169,up
FBgn0036398,upSET
FBgn0030904,upd2
FBgn0003964,usp
FBgn0004055,uzip
FBgn0266848,wap
FBgn0024182,waw
FBgn0027492,wdb
FBgn0005642,wdn
FBgn0030941,wgn
FBgn0029906,xit
FBgn0004649,yl
FBgn0259789,zld
