geneID,geneName
FBgn0050413,CG30413
FBgn0050484,CG30484
FBgn0050485,CG30485
FBgn0029804,CG3097
FBgn0051016,CG31016
FBgn0051019,CG31019
FBgn0051021,CG31021
FBgn0051099,CG31099
FBgn0051104,CG31104
FBgn0051145,CG31145
FBgn0051156,CG31156
FBgn0051205,CG31205
FBgn0051223,CG31223
FBgn0051224,CG31224
FBgn0051300,CG31300
FBgn0051323,CG31323
FBgn0051345,CG31345
FBgn0051370,CG31370
FBgn0051436,CG31436
FBgn0051550,CG31550
FBgn0029896,CG3168
FBgn0051690,CG31690
FBgn0029887,CG3198
FBgn0052087,CG32087
FBgn0052099,CG32099
FBgn0052104,CG32104
FBgn0031545,CG3213
FBgn0052259,CG32259
FBgn0266918,CG32486
FBgn0052521,CG32521
FBgn0052532,CG32532
FBgn0052536,CG32536
FBgn0052537,CG32537
FBgn0052719,CG32719
FBgn0031518,CG3277
FBgn0052816,CG32816
FBgn0038878,CG3301
FBgn0038877,CG3308
FBgn0053143,CG33143
FBgn0053225,CG33225
FBgn0034985,CG3328
FBgn0032120,CG33298
FBgn0053514,CG33514
FBgn0053557,CG33557
FBgn0053667,CG33667
FBgn0053964,CG33964
FBgn0083942,CG34106
FBgn0085203,CG34174
FBgn0085206,CG34177
FBgn0085207,CG34178
FBgn0085232,CG34203
FBgn0085260,CG34231
FBgn0085302,CG34273
FBgn0085319,CG34290
FBgn0085322,CG34293
FBgn0085383,CG34354
FBgn0085386,CG34357
FBgn0085425,CG34396
FBgn0085433,CG34404
FBgn0085446,CG34417
FBgn0085454,CG34425
FBgn0085460,CG34431
FBgn0031492,CG3542
FBgn0029716,CG3546
FBgn0029854,CG3566
FBgn0025643,CG3588
FBgn0029706,CG3626
FBgn0040397,CG3655
FBgn0034796,CG3700
FBgn0029824,CG3726
FBgn0034750,CG3732
FBgn0029863,CG3823
FBgn0033793,CG3955
FBgn0037801,CG3999
FBgn0011824,CG4038
FBgn0058470,CG40470
FBgn0034976,CG4049
FBgn0069969,CG40498
FBgn0029798,CG4078
FBgn0039955,CG41099
FBgn0085638,CG41378
FBgn0087011,CG41520
FBgn0029753,CG4198
FBgn0259143,CG42258
FBgn0259145,CG42260
FBgn0259149,CG42264
FBgn0259163,CG42268
FBgn0259200,CG42304
FBgn0259242,CG42340
FBgn0259717,CG42371
FBgn0259729,CG42383
FBgn0259821,CG42402
FBgn0259926,CG42449
FBgn0260222,CG42496
FBgn0260223,CG42497
FBgn0260658,CG42541
FBgn0260971,CG42594
FBgn0261554,CG42672
FBgn0261610,CG42699
FBgn0261928,CG42795
FBgn0262362,CG43060
FBgn0262363,CG43061
FBgn0262587,CG43124
FBgn0262588,CG43125
FBgn0262980,CG43288
FBgn0034745,CG4329
FBgn0263005,CG43313
FBgn0263216,CG43386
FBgn0263596,CG43618
FBgn0263706,CG43658
FBgn0263741,CG43666
FBgn0263742,CG43667
FBgn0263772,CG43689
FBgn0263971,CG43725
FBgn0263993,CG43736
FBgn0039078,CG4374
FBgn0264305,CG43783
FBgn0264339,CG43795
FBgn0264449,CG43867
FBgn0264488,CG43896
FBgn0264714,CG43982
FBgn0264829,CG44037
FBgn0264830,CG44038
FBgn0266100,CG44837
FBgn0266354,CG45002
FBgn0266434,CG45064
FBgn0266435,CG45065
FBgn0266439,CG45069
FBgn0267104,CG45544
FBgn0028863,CG4587
FBgn0267964,CG46244
FBgn0283651,CG46301
FBgn0284223,CG46307
FBgn0284236,CG46320
FBgn0037992,CG4702
FBgn0039010,CG4907
FBgn0038768,CG4936
FBgn0039347,CG5071
FBgn0039346,CG5079
FBgn0036784,CG5103
FBgn0034365,CG5335
FBgn0034907,CG5539
FBgn0034908,CG5543
FBgn0039531,CG5611
FBgn0036975,CG5618
FBgn0039180,CG5715
FBgn0029835,CG5921
FBgn0032587,CG5953
FBgn0032588,CG5968
FBgn0043455,CG5986
FBgn0036202,CG6024
FBgn0029828,CG6067
FBgn0026737,CG6171
FBgn0037816,CG6345
FBgn0039178,CG6356
FBgn0033875,CG6357
FBgn0029693,CG6379
FBgn0039451,CG6420
FBgn0039449,CG6425
FBgn0032369,CG6614
FBgn0030876,CG6762
FBgn0030887,CG6867
FBgn0030955,CG6891
FBgn0036240,CG6928
FBgn0036235,CG6938
FBgn0029727,CG6978
FBgn0039026,CG7029
FBgn0038854,CG7044
FBgn0032521,CG7110
FBgn0035852,CG7387
FBgn0031690,CG7742
FBgn0033038,CG7791
FBgn0031010,CG8028
FBgn0033673,CG8298
FBgn0029937,CG8300
FBgn0040502,CG8343
FBgn0033235,CG8728
FBgn0031546,CG8851
FBgn0030815,CG8945
FBgn0031765,CG9109
FBgn0031738,CG9171
FBgn0032916,CG9257
FBgn0030598,CG9503
FBgn0038365,CG9593
FBgn0029939,CG9650
FBgn0031516,CG9663
FBgn0039787,CG9702
FBgn0034614,CG9752
FBgn0030763,CG9782
FBgn0034844,CG9861
FBgn0030757,CG9902
FBgn0030734,CG9911
FBgn0029504,CHES-1-like
FBgn0053696,CNMaR
FBgn0028867,CR15280
FBgn0058461,CR40461
FBgn0085570,CR41243
FBgn0261857,CR42786
FBgn0262542,CR43096
FBgn0263093,CR43361
FBgn0266934,CR45385
FBgn0264386,Ca-alpha1T
FBgn0037963,Cad87A
FBgn0287478,Camta
FBgn0259876,Cap-G
FBgn0022942,Cbp80
FBgn0031488,Ccdc85
FBgn0032821,CdGAPr
FBgn0032863,Cdc23
FBgn0019949,Cdk9
FBgn0261289,CheB98a
FBgn0033313,Cirl
FBgn0266346,CngB
FBgn0264077,Cnx14D
FBgn0261573,CoRest
FBgn0026634,Cog2
FBgn0005775,Con
FBgn0033725,Cpr49Ac
FBgn0027841,CstF64
FBgn0052702,Cubn
FBgn0031689,Cyp28d1
FBgn0039519,Cyp6a18
FBgn0025454,Cyp6g1
FBgn0031182,Cyp6t1
FBgn0033900,CysRS-m
FBgn0023507,D2hgdh
FBgn0259245,DIP-beta
FBgn0039617,DIP-gamma
FBgn0267428,DIP-lambda
FBgn0051646,DIP-theta
FBgn0024804,Dbp80
FBgn0267972,Der-1
FBgn0012344,Dh44
FBgn0013813,Dhc98D
FBgn0000463,Dl
FBgn0035581,Dnah3
FBgn0053517,Dop2R
FBgn0035538,DopEcR
FBgn0024732,Drep1
FBgn0085369,Drgx
FBgn0000581,E(Pc)
FBgn0011766,E2f1
FBgn0035849,ERR
FBgn0029849,Efr
FBgn0030597,Eo
FBgn0000592,Est-6
FBgn0000594,Est-P
FBgn0005660,Ets21C
FBtr0472740_df_nrg,FBtr0472740_df_nrg
FBtr0472774_df_nrg,FBtr0472774_df_nrg
FBgn0016013,Faa
FBgn0000635,Fas2
FBgn0000644,Fcp3C
FBgn0266084,Fhos
FBgn0085397,Fili
FBgn0264078,Flo2
FBgn0037724,Fst
FBgn0004509,Fur1
FBgn0033799,GLaz
FBgn0004516,Gad1
FBgn0052783,Gem4c
FBgn0287209,Gfat1
FBgn0283724,Girdin
FBgn0033316,Gle1
FBgn0034911,GlyT
FBgn0266580,Gp210
FBgn0039562,Gp93
FBgn0034971,Gpat4
FBgn0264556,Gr39a
FBgn0003747,Gr5a
FBgn0039936,Gyf
FBgn0041210,HDAC4
FBgn0046706,Haspin
FBgn0037332,Hcs
FBgn0031817,HemK1
FBgn0037950,HisCl1
FBgn0264562,Hr4
FBgn0027291,Idh3a
FBgn0038876,Idi
FBgn0261383,IntS6
FBgn0027107,Inx6
FBgn0035019,Ir60e
FBgn0029966,Ir7c
FBgn0259190,Ir7d
FBgn0259189,Ir7e
FBgn0024957,Irp-1B
FBgn0040308,Jafrac2
FBgn0038475,Keap1
FBgn0025679,Klf15
FBgn0032850,Kua
FBgn0032729,L2HGDH
FBgn0000464,Lar
FBgn0025692,Lfg
FBgn0015754,Lis-1
FBgn0033309,Lnpk
FBgn0030608,Lsd-2
FBgn0040344,Lztr1
FBgn0013987,MAPk-Ak2
FBgn0034707,MED16
FBgn0034795,MED23
FBgn0035851,MED24
FBgn0039923,MED26
FBgn0034611,MFS16
FBgn0058263,MFS17
FBgn0284442,Mcm3
FBgn0025815,Mcm6
FBgn0052557,Mco4
FBgn0039140,Miro
FBgn0032940,Mondo
FBgn0259985,Mppe
FBgn0052296,Mrtf
FBgn0036203,Muc68D
FBgn0004647,N
FBgn0051547,NKCC
FBgn0024947,NTPase
FBgn0029843,Nep1
FBgn0040297,Nhe2
FBgn0053554,Nipped-A
FBgn0026401,Nipped-B
FBgn0013305,Nmda1
FBgn0259937,Nop60B
FBgn0039348,Npl4
FBgn0035092,Nplp1
FBgn0013997,Nrx-IV
FBgn0262617,Nuak1
FBgn0010660,Nup214
FBgn0033901,O-fut1
FBgn0032123,Oatp30B
FBgn0011279,Obp69a
FBgn0038063,Octbeta2R
FBgn0034473,Or56a
FBgn0034865,Or59b
FBgn0034866,Or59c
FBgn0259150,OtopLc
FBgn0039776,PH4alphaEFB
FBgn0051017,PH4alphaNE3
FBgn0266438,PIG-Z
FBgn0034789,PIP5K59B
FBgn0038201,PK1-R
FBgn0038237,Pde6
FBgn0260753,Pdfr
FBgn0022770,Peritrophin-A
FBgn0027621,Pfrx
FBgn0035004,Pgam5-2
FBgn0267350,Pi4KIIIalpha
FBgn0020621,Pkn
FBgn0025574,Pli
FBgn0036239,Pop2
FBgn0011826,Pp2B-14D
FBgn0050290,Ppcdc
FBgn0003137,Ppn
FBgn0027082,ProRS-m
FBgn0029723,Proc-R
FBgn0004368,Ptp4E
FBgn0028341,Ptpmeg2
FBgn0262867,Ptr
FBgn0267430,Pzl
FBgn0020620,RN-tre
FBgn0004842,RYa-R
FBgn0015286,Rala
FBgn0283666,Rap2l
FBgn0036973,Rbbp5
FBgn0023458,Rbcn-3A
FBgn0031816,Rchy1
FBgn0261564,ReepA
FBgn0032439,Ref2
FBgn0038769,Regnase-1
FBgn0020379,Rfx
FBgn0085426,Rgk3
FBgn0031118,RhoGAP19D
FBgn0038853,RhoGAP93B
FBgn0050085,Rif1
FBgn0053547,Rim
FBgn0003261,Rm62
FBgn0014024,Rnp4F
FBgn0011704,RnrS
FBgn0026181,Rok
FBgn0005649,Rox8
FBgn0262955,RpII140
FBgn0004463,RpIII128
FBgn0040007,RpL38
FBgn0050499,Rpe
FBgn0037815,Rrp46
FBgn0262866,S6kII
FBgn0029761,SK
FBgn0051163,SKIP
FBgn0039102,SPE
FBgn0029768,SPR
FBgn0052451,SPoCk
FBgn0003319,Sb
FBgn0025802,Sbf
FBgn0020908,Scp1
FBgn0011834,Ser6
FBgn0010414,SerT
FBgn0031493,Sf3b2
FBgn0003380,Sh
FBgn0040011,Slmap
FBgn0036282,Smyd4-2
FBgn0011288,Snap25
FBgn0259199,Snup
FBgn0086532,Spt-I
FBgn0262733,Src64B
FBgn0039349,Ssadh
FBgn0035627,Sse
FBgn0010278,Ssrp
FBgn0034709,Swim
FBgn0264270,Sxl
FBgn0053094,Synd
FBgn0033876,Syngr
FBgn0038826,Syp
FBgn0036341,Syx13
FBgn0032728,Tango6
FBgn0010329,Tbh
FBgn0003687,Tbp
FBgn0267001,Ten-a
FBgn0040338,TfIIA-S-2
FBgn0027360,Tim10
FBgn0004841,TkR86C
FBgn0004622,TkR99D
FBgn0021796,Tor
FBgn0026319,Traf4
FBgn0038327,Trax
FBgn0051721,Trim9
FBgn0029752,TrxT
FBgn0039530,Tusp
FBgn0039444,TwdlD
FBgn0086558,Ubi-p5E
FBgn0260970,Ubr3
FBgn0003944,Ubx
FBgn0263398,Uck
FBgn0027603,Ulp1
FBgn0039025,Usp12-46
FBgn0030262,Vago
FBgn0029687,Vap33
FBgn0040377,Vha36-3
FBgn0033194,Vps13
FBgn0039727,Vps13B
FBgn0022027,Vps25
FBgn0034708,Vps35
FBgn0263512,Vsx2
FBgn0024273,WASp
FBgn0004832,Xpac
FBgn0039450,Yif1
FBgn0266709,Zmynd10
FBgn0264442,ab
FBgn0026616,alpha-Man-IIb
FBgn0063298,asRNA:CR31429
FBgn0263445,asRNA:CR43468
FBgn0263589,asRNA:CR43614
FBgn0263590,asRNA:CR43615
FBgn0264353,asRNA:CR43809
FBgn0264713,asRNA:CR43981
FBgn0264945,asRNA:CR44114
FBgn0265811,asRNA:CR44600
FBgn0265937,asRNA:CR44724
FBgn0266263,asRNA:CR44958
FBgn0266317,asRNA:CR44982
FBgn0266625,asRNA:CR45132
FBgn0266634,asRNA:CR45141
FBgn0266635,asRNA:CR45142
FBgn0267025,asRNA:CR45469
FBgn0267084,asRNA:CR45528
FBgn0267164,asRNA:CR45604
FBgn0267180,asRNA:CR45620
FBgn0267530,asRNA:CR45870
FBgn0267551,asRNA:CR45891
FBgn0287618,asRNA:CR46487
FBgn0011300,babo
FBgn0265607,beat-IIIa
FBgn0039584,beat-VI
FBgn0250908,beat-VII
FBgn0038084,beat-Vc
FBgn0033315,beta3GalTII
FBgn0000179,bi
FBgn0004132,boca
FBgn0026261,bonsai
FBgn0000221,brn
FBgn0005666,bt
FBgn0266756,btsz
FBgn0031150,bves
FBgn0031114,cactin
FBgn0004878,cas
FBgn0285954,caz
FBgn0262582,cic
FBgn0027598,cindr
FBgn0034667,comr
FBgn0259685,crb
FBgn0285955,cv-c
FBgn0033015,d4
FBgn0031398,daed
FBgn0263239,dar1
FBgn0000427,dec-1
FBgn0011761,dhd
FBgn0000479,dnc
FBgn0000490,dpp
FBgn0260995,dpr21
FBgn0053516,dpr3
FBgn0052600,dpr8
FBgn0026722,drosha
FBgn0262730,dtn
FBgn0039726,eIF2Balpha
FBgn0034654,eIF3k
FBgn0036258,eIF3l
FBgn0033902,eIF3m
FBgn0036974,eRF1
FBgn0261954,east
FBgn0000542,ec
FBgn0034975,enok
FBgn0031375,erm
FBgn0263934,esn
FBgn0262111,f
FBgn0004896,fd59A
FBgn0038197,foxo
FBgn0051774,fred
FBgn0016081,fry
FBgn0005390,fs(1)M3
FBgn0027342,fz4
FBgn0028968,gammaCOP
FBgn0001148,gsb
FBgn0001147,gsb-n
FBgn0010113,hdc
FBgn0029977,hdm
FBgn0264491,how
FBgn0028371,jbug
FBgn0015396,jumu
FBgn0031016,kek5
FBgn0028369,kirre
FBgn0015402,ksr
FBgn0026713,l(1)G0007
FBgn0027280,l(1)G0193
FBgn0027279,l(1)G0196
FBgn0002561,l(1)sc
FBgn0284251,l(2)05287
FBgn0262123,l(2)41Ab
FBgn0287183,l(3)80Fg
FBgn0041111,lilli
FBgn0029800,lin-52
FBgn0052111,lncRNA:CR32111
FBgn0030356,lncRNA:CR32661
FBgn0052773,lncRNA:CR32773
FBgn0085812,lncRNA:CR41601
FBgn0261814,lncRNA:CR42756
FBgn0262687,lncRNA:CR43157
FBgn0262998,lncRNA:CR43306
FBgn0263330,lncRNA:CR43411
FBgn0263379,lncRNA:CR43431
FBgn0263409,lncRNA:CR43455
FBgn0263506,lncRNA:CR43495
FBgn0263648,lncRNA:CR43639
FBgn0263649,lncRNA:CR43640
FBgn0263659,lncRNA:CR43650
FBgn0263663,lncRNA:CR43654
FBgn0263708,lncRNA:CR43660
FBgn0264384,lncRNA:CR43836
FBgn0264428,lncRNA:CR43846
FBgn0264715,lncRNA:CR43983
FBgn0264716,lncRNA:CR43984
FBgn0264864,lncRNA:CR44055
FBgn0264944,lncRNA:CR44113
FBgn0265067,lncRNA:CR44178
FBgn0265379,lncRNA:CR44320
FBgn0265418,lncRNA:CR44330
FBgn0265457,lncRNA:CR44357
FBgn0265747,lncRNA:CR44554
FBgn0265820,lncRNA:CR44609
FBgn0265873,lncRNA:CR44662
FBgn0265903,lncRNA:CR44692
FBgn0266005,lncRNA:CR44779
FBgn0266043,lncRNA:CR44808
FBgn0266096,lncRNA:CR44833
FBgn0266097,lncRNA:CR44834
FBgn0266315,lncRNA:CR44980
FBgn0266348,lncRNA:CR44997
FBgn0266350,lncRNA:CR44999
FBgn0266457,lncRNA:CR45082
FBgn0266650,lncRNA:CR45157
FBgn0266682,lncRNA:CR45172
FBgn0266857,lncRNA:CR45318
FBgn0266858,lncRNA:CR45319
FBgn0266903,lncRNA:CR45363
FBgn0267040,lncRNA:CR45484
FBgn0267112,lncRNA:CR45552
FBgn0267113,lncRNA:CR45553
FBgn0267131,lncRNA:CR45571
FBgn0267143,lncRNA:CR45583
FBgn0267144,lncRNA:CR45584
FBgn0267173,lncRNA:CR45613
FBgn0267228,lncRNA:CR45668
FBgn0267229,lncRNA:CR45669
FBgn0267612,lncRNA:CR45950
FBgn0267745,lncRNA:CR46076
FBgn0267748,lncRNA:CR46079
FBgn0267749,lncRNA:CR46080
FBgn0267753,lncRNA:CR46084
FBgn0267788,lncRNA:CR46119
FBgn0267865,lncRNA:CR46153
FBgn0267958,lncRNA:CR46238
FBgn0287612,lncRNA:CR46481
FBgn0267704,lncRNA:flam
FBgn0267429,lovit
FBgn0261279,lqfR
FBgn0039588,mIF2
FBgn0051159,mRRF2
FBgn0032849,mRpS18B
FBgn0031639,mRpS2
FBgn0035534,mRpS6
FBgn0002641,mal
FBgn0002643,mam
FBgn0267033,mamo
FBgn0265487,mbl
FBgn0004797,mdy
FBgn0039561,mfrn
FBgn0031399,mio
FBgn0262390,mir-303
FBgn0262256,mir-959
FBgn0262200,mir-962
FBgn0262333,mir-963
FBgn0262243,mir-964
FBgn0262235,mir-983-1
FBgn0262282,mir-984
FBgn0259749,mmy
FBgn0011666,msi
FBgn0259735,mtgo
FBgn0025742,mtm
FBgn0031637,mxt
FBgn0000036,nAChRalpha1
FBgn0034797,nahoda
FBgn0032848,nesd
FBgn0002932,neur
FBgn0263968,nonC
FBgn0262738,norpA
FBgn0262527,nsl1
FBgn0031097,obst-A
FBgn0004102,oc
FBgn0266083,ocm
FBgn0264307,orb2
FBgn0003016,osp
FBgn0004839,otk
FBgn0267728,otk2
FBgn0015524,otp
FBgn0003028,ovo
FBgn0260799,p120ctn
FBgn0031401,papi
FBgn0285944,para
FBgn0260012,pds5
FBgn0039431,plum
FBgn0261261,plx
FBgn0003117,pnr
FBgn0250871,pot
FBgn0051065,ppk31
FBgn0283741,prage
FBgn0037949,prd1
FBgn0259210,prom
FBgn0263102,psq
FBgn0003165,pum
FBgn0262614,pyd
FBgn0043900,pygo
FBgn0260499,qvr
FBgn0031142,r-cup
FBgn0261549,rdgA
FBgn0243486,rdo
FBgn0260933,rempA
FBgn0266098,rg
FBgn0260442,rhea
FBgn0033672,rho-7
FBgn0003254,rib
FBgn0041096,rols
FBgn0267378,sau
FBgn0016754,sba
FBgn0035390,scramb2
FBgn0263289,scrib
FBgn0005590,scw
FBgn0261873,sdt
FBgn0003366,sev
FBgn0003371,sgg
FBgn0085387,shakB
FBgn0052423,shep
FBgn0013733,shot
FBgn0004391,shtd
FBgn0263873,sick
FBgn0016061,side
FBgn0085447,sif
FBgn0264089,sli
FBgn0003447,sn
FBgn0003923,snRNA:U2:38ABb
FBgn0043022,snRNA:U5:38ABa
FBgn0003449,snf
FBgn0082934,snoRNA:Me28S-G1083b
FBgn0082933,snoRNA:Me28S-G1083c
FBgn0082932,snoRNA:Me28S-G1083d
FBgn0286736,snoRNA:Or-ACA9
FBgn0261973,snoRNA:Or-CD9a
FBgn0261974,snoRNA:Or-CD9b
FBgn0026169,snoRNA:Psi18S-1820
FBgn0029976,snz
FBgn0036302,sowah
FBgn0015544,spag
FBgn0039141,spas
FBgn0003475,spir
FBgn0003482,spn-D
FBgn0003514,sqh
FBgn0032723,ssp3
FBgn0001978,stc
FBgn0003525,stg
FBgn0261041,stj
FBgn0016976,stnA
FBgn0016975,stnB
FBgn0020299,stumps
FBgn0003638,su(w[a])
FBgn0052088,sunn
FBgn0005561,sv
FBgn0003651,svp
FBgn0003654,sw
FBgn0003656,sws
FBgn0012017,tRNA:Tyr-GTA-1-2
FBgn0012016,tRNA:Tyr-GTA-1-3
FBgn0040071,tara
FBgn0052506,tbc
FBgn0050417,tbrd-3
FBgn0036263,thoc6
FBgn0261649,tinc
FBgn0082582,tmod
FBgn0038767,trem
FBgn0003861,trp
FBgn0085391,trv
FBgn0262124,uex
FBgn0025726,unc-13
FBgn0003963,ush
FBgn0004055,uzip
FBgn0040069,vanin-like
FBgn0003975,vg
FBgn0261563,wb
FBgn0005642,wdn
FBgn0051151,wge
FBgn0024179,wit
FBgn0286809,xmas
FBgn0034970,yki
