geneID,geneName
FBgn0054026,CG34026
FBgn0054027,CG34027
FBgn0054028,CG34028
FBgn0083986,CG34150
FBgn0085192,CG34163
FBgn0085206,CG34177
FBgn0085207,CG34178
FBgn0250825,CG34241
FBgn0085295,CG34266
FBgn0085305,CG34276
FBgn0085319,CG34290
FBgn0085328,CG34299
FBgn0263829,CG34334
FBgn0085376,CG34347
FBgn0085430,CG34401
FBgn0085437,CG34408
FBgn0085479,CG34450
FBgn0035027,CG3511
FBgn0029716,CG3546
FBgn0029708,CG3556
FBgn0029710,CG3568
FBgn0025643,CG3588
FBgn0029648,CG3603
FBgn0029706,CG3626
FBgn0040346,CG3704
FBgn0040345,CG3708
FBgn0029824,CG3726
FBgn0029867,CG3847
FBgn0040396,CG3939
FBgn0058470,CG40470
FBgn0263830,CG40486
FBgn0034976,CG4049
FBgn0085693,CG41562
FBgn0259143,CG42258
FBgn0259145,CG42260
FBgn0259163,CG42268
FBgn0259166,CG42271
FBgn0259195,CG42299
FBgn0259198,CG42302
FBgn0259222,CG42322
FBgn0259223,CG42323
FBgn0259233,CG42331
FBgn0259677,CG42346
FBgn0259742,CG42360
FBgn0259729,CG42383
FBgn0259926,CG42449
FBgn0259927,CG42450
FBgn0259991,CG42488
FBgn0260222,CG42496
FBgn0260223,CG42497
FBgn0260658,CG42541
FBgn0260868,CG42578
FBgn0260871,CG42581
FBgn0260971,CG42594
FBgn0261859,CG42788
FBgn0030747,CG4301
FBgn0262366,CG43064
FBgn0262485,CG43075
FBgn0262486,CG43076
FBgn0262536,CG43090
FBgn0262608,CG43134
FBgn0262609,CG43135
FBgn0262962,CG43273
FBgn0030456,CG4332
FBgn0263216,CG43386
FBgn0028481,CG4341
FBgn0263402,CG43448
FBgn0263706,CG43658
FBgn0263747,CG43672
FBgn0263772,CG43689
FBgn0263994,CG43737
FBgn0039078,CG4374
FBgn0264090,CG43759
FBgn0264305,CG43783
FBgn0264449,CG43867
FBgn0264503,CG43902
FBgn0039075,CG4393
FBgn0265669,CG44476
FBgn0266100,CG44837
FBgn0266259,CG44954
FBgn0266439,CG45069
FBgn0267163,CG45603
FBgn0031299,CG4629
FBgn0284222,CG46306
FBgn0284234,CG46318
FBgn0284236,CG46320
FBgn0287210,CG46440
FBgn0287586,CG46456
FBgn0029839,CG4660
FBgn0029838,CG4666
FBgn0035040,CG4741
FBgn0030790,CG4768
FBgn0030792,CG4789
FBgn0039566,CG4849
FBgn0030799,CG4872
FBgn0025336,CG4882
FBgn0030813,CG4949
FBgn0030814,CG4955
FBgn0034266,CG4975
FBgn0034267,CG4984
FBgn0038396,CG5013
FBgn0032222,CG5037
FBgn0039339,CG5116
FBgn0030828,CG5162
FBgn0030838,CG5445
FBgn0031335,CG5565
FBgn0034919,CG5569
FBgn0034920,CG5597
FBgn0039529,CG5612
FBgn0039527,CG5639
FBgn0032666,CG5758
FBgn0034291,CG5770
FBgn0034290,CG5773
FBgn0039223,CG5805
FBgn0027617,CG5808
FBgn0030625,CG5877
FBgn0038924,CG6028
FBgn0029826,CG6041
FBgn0029827,CG6048
FBgn0029828,CG6067
FBgn0030914,CG6106
FBgn0038332,CG6136
FBgn0038720,CG6231
FBgn0035914,CG6282
FBgn0030647,CG6324
FBgn0039178,CG6356
FBgn0030870,CG6398
FBgn0040606,CG6503
FBgn0030944,CG6617
FBgn0032388,CG6686
FBgn0033889,CG6701
FBgn0039049,CG6726
FBgn0030878,CG6769
FBgn0030955,CG6891
FBgn0029737,CG6903
FBgn0039027,CG7031
FBgn0030091,CG7065
FBgn0035877,CG7083
FBgn0035878,CG7182
FBgn0030968,CG7322
FBgn0030970,CG7326
FBgn0030973,CG7332
FBgn0030976,CG7378
FBgn0030980,CG7406
FBgn0030982,CG7423
FBgn0030991,CG7453
FBgn0036745,CG7484
FBgn0033989,CG7639
FBgn0031690,CG7742
FBgn0039711,CG7824
FBgn0030653,CG7860
FBgn0030658,CG7872
FBgn0031001,CG7884
FBgn0031003,CG7889
FBgn0039728,CG7896
FBgn0039730,CG7903
FBgn0030995,CG7914
FBgn0030997,CG7990
FBgn0031008,CG8010
FBgn0031011,CG8034
FBgn0031012,CG8051
FBgn0030660,CG8097
FBgn0027567,CG8108
FBgn0030663,CG8117
FBgn0038122,CG8138
FBgn0030684,CG8260
FBgn0029937,CG8300
FBgn0030699,CG8578
FBgn0027602,CG8611
FBgn0040837,CG8620
FBgn0030710,CG8924
FBgn0030815,CG8945
FBgn0030688,CG8952
FBgn0036394,CG9040
FBgn0030617,CG9095
FBgn0030791,CG9132
FBgn0030634,CG9164
FBgn0031738,CG9171
FBgn0035208,CG9184
FBgn0030655,CG9213
FBgn0030659,CG9215
FBgn0030662,CG9220
FBgn0030672,CG9281
FBgn0030569,CG9411
FBgn0030593,CG9512
FBgn0031089,CG9572
FBgn0029939,CG9650
FBgn0039759,CG9733
FBgn0039756,CG9743
FBgn0036259,CG9760
FBgn0030757,CG9902
FBgn0030756,CG9903
FBgn0038200,CG9920
FBgn0045761,CHKov1
FBgn0029709,CHOp24
FBgn0031066,COX6B
FBgn0031135,CR11235
FBgn0051032,CR31032
FBgn0267280,CR45716
FBgn0264386,Ca-alpha1T
FBgn0264607,CaMKII
FBgn0053653,Cadps
FBgn0039928,Cals
FBgn0031148,Cbs
FBgn0038925,Cchl
FBgn0038331,Ccm3
FBgn0052499,Cda4
FBgn0015618,Cdk8
FBgn0030121,Cfp1
FBgn0038641,ChT
FBgn0263132,Cht6
FBgn0035533,Cip4
FBgn0062442,Cisd2
FBgn0266346,CngB
FBgn0263257,Cngl
FBgn0261573,CoRest
FBgn0052649,Coq8
FBgn0030028,Corp
FBgn0039054,Cow
FBgn0031191,Cp110
FBgn0025335,Cpes
FBgn0036680,Cpr73D
FBgn0037067,Cpr78Ca
FBgn0037068,Cpr78Cb
FBgn0039480,Cpr97Ea
FBgn0035636,Cralbp
FBgn0036746,Crtc
FBgn0062413,Ctr1A
FBgn0035205,Ctr9
FBgn0010315,CycD
FBgn0010383,Cyp18a1
FBgn0031689,Cyp28d1
FBgn0015032,Cyp4c3
FBgn0025454,Cyp6g1
FBgn0031182,Cyp6t1
FBgn0034921,DCP1
FBgn0052791,DIP-alpha
FBgn0259245,DIP-beta
FBgn0051708,DIP-zeta
FBgn0024807,DIP1
FBgn0011762,DNApol-alpha50
FBgn0264326,DNApol-epsilon255
FBgn0026533,Dek
FBgn0053517,Dop2R
FBgn0035538,DopEcR
FBgn0052666,Drak
FBgn0265296,Dscam2
FBgn0027101,Dyrk3
FBgn0005640,Eip63E
FBgn0004865,Eip78C
FBgn0039916,Ekar
FBgn0031052,Elys
FBgn0025936,Eph
FBgn0040324,Ephrin
FBgn0005658,Ets65A
FBgn0039225,Ets96B
FBgn0262740,Evi5
FBti0061005,FBti0061005
FBtr0304527_df_nrg,FBtr0304527_df_nrg
FBtr0309616_df_nrg,FBtr0309616_df_nrg
FBtr0309635_df_nrg,FBtr0309635_df_nrg
FBtr0309636_df_nrg,FBtr0309636_df_nrg
FBtr0309649_df_nrg,FBtr0309649_df_nrg
FBtr0472740_df_nrg,FBtr0472740_df_nrg
FBtr0472792_df_nrg,FBtr0472792_df_nrg
FBgn0038889,Fancm
FBgn0000635,Fas2
FBgn0030555,Fbxl4
FBgn0038385,Fbxl7
FBgn0035026,Fcp1
FBgn0266084,Fhos
FBgn0024238,Fim
FBgn0030974,Flacc
FBgn0264078,Flo2
FBgn0083228,Frq2
FBgn0004509,Fur1
FBgn0004598,Fur2
FBgn0032223,GATAd
FBgn0027588,GCS2alpha
FBgn0029667,Gas8
FBgn0039915,Gat
FBgn0040319,Gclc
FBgn0052783,Gem4c
FBgn0267252,Ggamma30A
FBgn0283724,Girdin
FBgn0032135,GlcAT-S
FBgn0027287,Gmap
FBgn0039562,Gp93
FBgn0260798,Gprk1
FBgn0003747,Gr5a
FBgn0041225,Gr94a
FBgn0030685,Graf
FBgn0038840,Grik
FBgn0029830,Grip
FBgn0026433,Grip128
FBgn0026430,Grip84
FBgn0001145,Gs2
FBgn0031117,GstT3
FBgn0039936,Gyf
FBgn0031107,HERC2
FBgn0030994,HP1D3csd
FBgn0030301,HP5
FBgn0263025,HSPBAP1
FBgn0030674,HUWE1
FBgn0046706,Haspin
FBgn0022787,Hel89B
FBgn0052529,Hers
FBgn0263220,Hk
FBgn0264562,Hr4
FBgn0038755,Hs6st
FBgn0028429,I-2
FBgn0283680,IP3K2
FBgn0027291,Idh3a
FBgn0035462,IntS10
FBgn0026679,IntS4
FBgn0027107,Inx6
FBgn0027106,Inx7
FBgn0030187,Ipod
FBgn0040849,Ir41a
FBgn0036250,Ir68b
FBgn0029966,Ir7c
FBgn0259190,Ir7d
FBgn0259189,Ir7e
FBgn0039081,Irk2
FBgn0040309,Jafrac1
FBgn0038205,Kif19A
FBgn0039925,Kif3C
FBgn0266450,Kr-h1
FBgn0052179,Krn
FBgn0033984,Lap1
FBgn0034602,Lapsyn
FBgn0035424,Larp4B
FBgn0010240,Lcch3
FBgn0016650,Lgr1
FBgn0085440,Lgr4
FBgn0026411,Lim1
FBgn0030706,Lrp4
FBgn0002565,Lsp2
FBgn0004426,LysC
FBgn0004427,LysD
FBgn0004428,LysE
FBgn0040344,Lztr1
FBgn0040339,MED22
FBgn0031044,MKP-4
FBgn0030703,MSBP
FBgn0030993,Mec2
FBgn0031981,Megf8
FBgn0086384,Mer
FBgn0026059,Mhcl
FBgn0039140,Miro
FBgn0023215,Mnt
FBgn0052296,Mrtf
FBgn0264002,MsR2
FBgn0025352,Mtpbeta
FBgn0052580,Muc14A
FBgn0052774,Muc4B
FBgn0038642,Muc91C
FBgn0052644,Mur11Da
FBgn0002914,Myb
FBgn0262656,Myc
FBgn0010246,Myo61F
FBgn0267431,Myo81F
FBgn0004647,N
FBgn0010488,NAT1
FBgn0031021,ND-18
FBgn0019957,ND-42
FBgn0039909,ND-49
FBgn0029868,ND-B16.6
FBgn0030505,NFAT
FBgn0053126,NLaz
FBgn0024947,NTPase
FBgn0031043,Naa20A
FBgn0030512,Nadsyn
FBgn0259111,Ndae1
FBgn0030500,Ndc80
FBgn0052177,Ndfip
FBgn0029843,Nep1
FBgn0031081,Nep3
FBgn0039277,Nepl16
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0053554,Nipped-A
FBgn0265726,Nna1
FBgn0259734,Nost
FBgn0038198,Npc2b
FBgn0030800,Nprl2
FBgn0264975,Nrg
FBgn0030943,Nup35
FBgn0031109,Obp19a
FBgn0031110,Obp19b
FBgn0031111,Obp19c
FBgn0011280,Obp19d
FBgn0036681,Obp73a
FBgn0030103,Obp8a
FBgn0038063,Octbeta2R
FBgn0062565,Or19b
FBgn0026395,Or23a
FBgn0034473,Or56a
FBgn0041622,Or69a
FBgn0038203,Or88a
FBgn0086365,Orct2
FBgn0259994,OtopLa
FBgn0259150,OtopLc
FBgn0051017,PH4alphaNE3
FBgn0025334,PHDP
FBgn0035464,PIG-B
FBgn0023545,PIG-K
FBgn0265190,PIG-S
FBgn0266438,PIG-Z
FBgn0039924,PIP4K
FBgn0038201,PK1-R
FBgn0023216,Parg
FBgn0041342,Pcyt1
FBgn0035231,Pcyt2
FBgn0259171,Pde9
FBgn0028325,Pdha
FBgn0022770,Peritrophin-A
FBgn0035876,Pex2
FBgn0027621,Pfrx
FBgn0031091,Phf7
FBgn0015279,Pi3K92E
FBgn0259680,Pkcdelta
FBgn0025741,PlexA
FBgn0025574,Pli
FBgn0031069,Pmp70
FBgn0026702,Pop1
FBgn0003134,Pp1alpha-96A
FBgn0011826,Pp2B-14D
FBgn0022768,Pp2C1
FBgn0023177,Pp4-19C
FBgn0050290,Ppcdc
FBgn0261285,Ppcs
FBgn0031442,Prosbeta4R1
FBgn0014870,Psi
FBgn0004369,Ptp99A
FBgn0028341,Ptpmeg2
FBgn0022361,Pur-alpha
FBgn0030964,Pvf1
FBgn0261987,Pxt
FBgn0029133,REG
FBgn0030391,Rab40
FBgn0030793,Rai1
FBgn0015286,Rala
FBgn0053180,Ranbp16
FBgn0031051,Ranbp21
FBgn0004390,RasGAP1
FBgn0262483,Rbp
FBgn0260943,Rbp6
FBgn0030801,Rcp
FBgn0036260,Rh7
FBgn0030808,RhoGAP15B
FBgn0261461,RhoGAP18B
FBgn0031118,RhoGAP19D
FBgn0026375,RhoGAPp190
FBgn0083940,RhoU
FBgn0027335,Rip11
FBgn0036897,Rnf146
FBgn0026181,Rok
FBgn0262955,RpII140
FBgn0030687,RpIIIC160
FBgn0010412,RpS19a
FBgn0002622,RpS3
FBgn0066304,Rpp20
FBgn0030789,Rrp45
FBgn0030711,Rrp47
FBgn0259162,RunxB
FBgn0003310,S
FBgn0035915,S-Lap1
FBgn0283473,S6KL
FBgn0283472,S6k
FBgn0029761,SK
FBgn0052380,SMSr
FBgn0264357,SNF4Agamma
FBgn0261791,SNRPG
FBgn0052451,SPoCk
FBgn0039229,Saf-B
FBgn0032013,Scgalpha
FBgn0032221,Schip1
FBgn0004888,Scsalpha1
FBgn0036222,SdhAL
FBgn0067861,Sdic1
FBgn0053499,Sdic4
FBgn0283433,SdicB
FBgn0024509,Sec13
FBgn0262126,Sec24CD
FBgn0011710,Sep1
FBgn0259923,Sep4
FBgn0010414,SerT
FBgn0003380,Sh
FBgn0029823,Shmt
FBgn0029783,Sirt4
FBgn0262717,Skeletor
FBgn0031074,SkpE
FBgn0032664,Slc25A46b
FBgn0035001,Slik
FBgn0265523,Smr
FBgn0034265,Snx16
FBgn0039938,Sox102F
FBgn0010905,Spn
FBgn0036374,Spt20
FBgn0262733,Src64B
FBgn0035627,Sse
FBgn0033887,St4
FBgn0035028,Start1
FBgn0044817,Ste12DOR
FBgn0053247,Ste:CG33247
FBgn0045073,Stim
FBgn0038826,Syp
FBgn0024980,Syx4
FBgn0020372,TM4SF
FBgn0040340,TRAM
FBgn0031030,Tao
FBgn0038165,Task6
FBgn0035638,Tektin-C
FBgn0267001,Ten-a
FBgn0051682,Tengl1
FBgn0052463,Tengl2
FBgn0051679,Tengl3
FBgn0036373,Tgi
FBgn0026869,Thd1
FBgn0027360,Tim10
FBgn0030480,Tim9a
FBgn0035083,Tina-1
FBgn0026080,Tip60
FBgn0011837,Tis11
FBgn0262473,Tl
FBgn0283657,Tlk
FBgn0036494,Toll-6
FBgn0034476,Toll-7
FBgn0029114,Tollo
FBgn0004924,Top1
FBgn0044810,TotX
FBgn0040070,Trx-2
FBgn0015316,Try29F
FBgn0032943,Tsp39D
FBgn0033135,Tsp42En
FBgn0033136,Tsp42Eo
FBgn0033137,Tsp42Ep
FBgn0039530,Tusp
FBgn0052574,Twdlalpha
FBgn0026076,UBL3
FBgn0030809,Ubr1
FBgn0027603,Ulp1
FBgn0263352,Unr
FBgn0029992,Upf2
FBgn0029711,Usf
FBgn0031187,Usp2
FBgn0030969,Usp39
FBgn0029687,Vap33
FBgn0040068,Vav
FBgn0028671,Vha100-1
FBgn0052113,Vps13D
FBgn0046222,Wdr33
FBgn0032030,Wdr82
FBgn0026313,X11L
FBgn0039338,XNP
FBgn0026749,Yippee
FBgn0004047,Yp3
FBgn0085478,Zdhhc8
FBgn0011642,Zyx
FBgn0011294,a5
FBgn0261854,aPKC
FBgn0000028,acj6
FBgn0000061,al
FBgn0013746,alien
FBgn0259170,alpha-Man-Ia
FBgn0086782,amn
FBgn0026268,antdh
FBgn0087002,apolpp
FBgn0017424,asRNA:CR11538
FBgn0262682,asRNA:CR43152
FBgn0263589,asRNA:CR43614
FBgn0263627,asRNA:CR43636
FBgn0264791,asRNA:CR44021
FBgn0264821,asRNA:CR44029
FBgn0264822,asRNA:CR44030
FBgn0264823,asRNA:CR44031
FBgn0264862,asRNA:CR44053
FBgn0264902,asRNA:CR44093
FBgn0264939,asRNA:CR44108
FBgn0264946,asRNA:CR44115
FBgn0264955,asRNA:CR44124
FBgn0265168,asRNA:CR44237
FBgn0265253,asRNA:CR44267
FBgn0265428,asRNA:CR44340
FBgn0265611,asRNA:CR44429
FBgn0266114,asRNA:CR44840
FBgn0266115,asRNA:CR44841
FBgn0266199,asRNA:CR44894
FBgn0266263,asRNA:CR44958
FBgn0266911,asRNA:CR45371
FBgn0267076,asRNA:CR45520
FBgn0267098,asRNA:CR45538
FBgn0267758,asRNA:CR46089
FBgn0267765,asRNA:CR46096
FBgn0267809,asRNA:CR46134
FBgn0015905,ast
FBgn0262870,axo
FBgn0004870,bab1
FBgn0000163,baz
FBgn0039089,beat-IV
FBgn0250908,beat-VII
FBgn0262163,betaNACtes5
FBgn0000179,bi
FBgn0085385,bma
FBgn0001090,bnb
FBgn0029730,boil
FBgn0005666,bt
FBgn0266756,btsz
FBgn0031150,bves
FBgn0040236,c11.1
FBgn0040235,c12.1
FBgn0040234,c12.2
FBgn0031114,cactin
FBgn0000257,car
FBgn0030657,cerv
FBgn0014141,cher
FBgn0028387,chm
FBgn0262582,cic
FBgn0013765,cnn
FBgn0259173,corn
FBgn0259685,crb
FBgn0000376,crm
FBgn0004198,ct
FBgn0011760,ctp
FBgn0015926,dah
FBgn0262636,dati
FBgn0039710,dgt1
FBgn0039638,dgt6
FBgn0285879,disco-r
FBgn0001624,dlg1
FBgn0000479,dnc
FBgn0040823,dpr6
FBgn0052600,dpr8
FBgn0284247,ds
FBgn0262730,dtn
FBgn0004511,dy
FBgn0264006,dysc
FBgn0000618,e(y)2
FBgn0087008,e(y)3
FBgn0029176,eEF1gamma
FBgn0053100,eIF4EHP
FBgn0023213,eIF4G1
FBgn0000542,ec
FBgn0020497,emb
FBgn0034975,enok
FBgn0005558,ey
FBgn0262111,f
FBgn0030092,fh
FBgn0086675,fne
FBgn0000719,fog
FBgn0038197,foxo
FBgn0035612,frm
FBgn0004652,fru
FBgn0005390,fs(1)M3
FBgn0004656,fs(1)h
FBgn0039932,fuss
FBgn0027342,fz4
FBgn0262699,fzr
FBgn0261703,gce
FBgn0019809,gcm2
FBgn0027528,goe
FBgn0026238,gus
FBgn0010113,hdc
FBgn0038842,hdly
FBgn0011224,heph
FBgn0264491,how
FBgn0085451,htk
FBgn0264542,hwt
FBgn0031128,hydra
FBgn0036053,iPLA2-VIA
FBgn0086693,iav
FBgn0001250,if
FBgn0261244,inaE
FBgn0011225,jar
FBgn0263929,jvl
FBgn0028370,kek3
FBgn0031016,kek5
FBgn0011236,ken
FBgn0262127,kibra
FBgn0028369,kirre
FBgn0040890,ksh
FBgn0026713,l(1)G0007
FBgn0027279,l(1)G0196
FBgn0040153,l(1)G0469
FBgn0016031,lama
FBgn0016032,lbm
FBgn0027539,lili
FBgn0041111,lilli
FBgn0030911,lncRNA:CR15061
FBgn0051044,lncRNA:CR31044
FBgn0052636,lncRNA:CR32636
FBgn0052690,lncRNA:CR32690
FBgn0052773,lncRNA:CR32773
FBgn0083994,lncRNA:CR41352
FBgn0262106,lncRNA:CR42859
FBgn0262901,lncRNA:CR43256
FBgn0262905,lncRNA:CR43260
FBgn0262993,lncRNA:CR43301
FBgn0263409,lncRNA:CR43455
FBgn0263504,lncRNA:CR43493
FBgn0263506,lncRNA:CR43495
FBgn0263509,lncRNA:CR43498
FBgn0263665,lncRNA:CR43656
FBgn0264083,lncRNA:CR43752
FBgn0264378,lncRNA:CR43830
FBgn0264384,lncRNA:CR43836
FBgn0264439,lncRNA:CR43857
FBgn0264511,lncRNA:CR43910
FBgn0264677,lncRNA:CR43962
FBgn0264678,lncRNA:CR43963
FBgn0264724,lncRNA:CR43992
FBgn0264893,lncRNA:CR44084
FBgn0264901,lncRNA:CR44092
FBgn0264941,lncRNA:CR44110
FBgn0264985,lncRNA:CR44136
FBgn0265453,lncRNA:CR44353
FBgn0265454,lncRNA:CR44354
FBgn0265457,lncRNA:CR44357
FBgn0265692,lncRNA:CR44499
FBgn0265719,lncRNA:CR44526
FBgn0265727,lncRNA:CR44534
FBgn0265730,lncRNA:CR44537
FBgn0265761,lncRNA:CR44568
FBgn0265903,lncRNA:CR44692
FBgn0265919,lncRNA:CR44708
FBgn0265999,lncRNA:CR44773
FBgn0266182,lncRNA:CR44888
FBgn0266183,lncRNA:CR44889
FBgn0266198,lncRNA:CR44893
FBgn0266348,lncRNA:CR44997
FBgn0266350,lncRNA:CR44999
FBgn0266376,lncRNA:CR45018
