geneID,geneName
FBgn0030351,CG1840
FBgn0040696,CG18675
FBgn0030164,CG1889
FBgn0039886,CG2003
FBgn0030025,CG2147
FBgn0035204,CG2277
FBgn0030396,CG2556
FBgn0025838,CG2652
FBgn0003159,CG2841
FBgn0030177,CG2972
FBgn0031645,CG3036
FBgn0051125,CG31125
FBgn0051140,CG31140
FBgn0051145,CG31145
FBgn0051176,CG31176
FBgn0051323,CG31323
FBgn0051337,CG31337
FBgn0051342,CG31342
FBgn0051606,CG31606
FBgn0051637,CG31637
FBgn0028490,CG31705
FBgn0051785,CG31785
FBgn0051802,CG31802
FBgn0052017,CG32017
FBgn0052055,CG32055
FBgn0052246,CG32246
FBgn0052264,CG32264
FBgn0052432,CG32432
FBgn0052512,CG32512
FBgn0052521,CG32521
FBgn0052532,CG32532
FBgn0052533,CG32533
FBgn0052536,CG32536
FBgn0052537,CG32537
FBgn0052544,CG32544
FBgn0052549,CG32549
FBgn0052568,CG32568
FBgn0052572,CG32572
FBgn0052573,CG32573
FBgn0260482,CG32599
FBgn0052603,CG32603
FBgn0052640,CG32640
FBgn0052645,CG32645
FBgn0052650,CG32650
FBgn0267253,CG32700
FBgn0052713,CG32713
FBgn0052750,CG32750
FBgn0052755,CG32755
FBgn0052772,CG32772
FBgn0052793,CG32793
FBgn0052815,CG32815
FBgn0052820,CG32820
FBgn0053110,CG33110
FBgn0053172,CG33172
FBgn0053181,CG33181
FBgn0053252,CG33252
FBgn0030992,CG33253
FBgn0039511,CG3330
FBgn0039510,CG3339
FBgn0053798,CG33798
FBgn0053995,CG33995
FBgn0054026,CG34026
FBgn0054028,CG34028
FBgn0083956,CG34120
FBgn0083986,CG34150
FBgn0085305,CG34276
FBgn0085321,CG34292
FBgn0085337,CG34308
FBgn0085354,CG34325
FBgn0085360,CG34331
FBgn0263829,CG34334
FBgn0085384,CG34355
FBgn0085427,CG34398
FBgn0085430,CG34401
FBgn0085479,CG34450
FBgn0035027,CG3511
FBgn0029708,CG3556
FBgn0029854,CG3566
FBgn0038697,CG3581
FBgn0035065,CG3589
FBgn0029642,CG3592
FBgn0025645,CG3598
FBgn0029706,CG3626
FBgn0040397,CG3655
FBgn0040346,CG3704
FBgn0040345,CG3708
FBgn0029824,CG3726
FBgn0029853,CG3781
FBgn0033793,CG3955
FBgn0038472,CG3995
FBgn0038469,CG4009
FBgn0032149,CG4036
FBgn0058470,CG40470
FBgn0085693,CG41562
FBgn0250869,CG42240
FBgn0259143,CG42258
FBgn0259164,CG42269
FBgn0259166,CG42271
FBgn0259198,CG42302
FBgn0259242,CG42340
FBgn0259677,CG42346
FBgn0259742,CG42360
FBgn0259736,CG42390
FBgn0259927,CG42450
FBgn0260238,CG42512
FBgn0260868,CG42578
FBgn0260870,CG42580
FBgn0260871,CG42581
FBgn0260873,CG42583
FBgn0260971,CG42594
FBgn0261801,CG42747
FBgn0261802,CG42748
FBgn0261804,CG42750
FBgn0261831,CG42763
FBgn0261859,CG42788
FBgn0261860,CG42789
FBgn0030747,CG4301
FBgn0262365,CG43063
FBgn0262485,CG43075
FBgn0262486,CG43076
FBgn0262487,CG43077
FBgn0262534,CG43088
FBgn0025632,CG4313
FBgn0262608,CG43134
FBgn0262609,CG43135
FBgn0262683,CG43153
FBgn0030455,CG4318
FBgn0262962,CG43273
FBgn0030456,CG4332
FBgn0263072,CG43347
FBgn0263216,CG43386
FBgn0263256,CG43394
FBgn0028481,CG4341
FBgn0263706,CG43658
FBgn0263747,CG43672
FBgn0263993,CG43736
FBgn0263994,CG43737
FBgn0039078,CG4374
FBgn0264090,CG43759
FBgn0264449,CG43867
FBgn0264742,CG44000
FBgn0264743,CG44001
FBgn0039073,CG4408
FBgn0265413,CG44325
FBgn0265595,CG44422
FBgn0265629,CG44437
FBgn0265669,CG44476
FBgn0035981,CG4452
FBgn0265725,CG44532
FBgn0266163,CG44869
FBgn0266354,CG45002
FBgn0266647,CG45154
FBgn0266801,CG45263
FBgn0039336,CG4553
FBgn0029932,CG4607
FBgn0284234,CG46318
FBgn0287210,CG46440
FBgn0029839,CG4660
FBgn0029838,CG4666
FBgn0069913,CG4681
FBgn0035040,CG4741
FBgn0030792,CG4789
FBgn0030799,CG4872
FBgn0027556,CG4928
FBgn0260748,CG5004
FBgn0032222,CG5037
FBgn0039347,CG5071
FBgn0030828,CG5162
FBgn0038471,CG5220
FBgn0037897,CG5270
FBgn0030575,CG5321
FBgn0038974,CG5377
FBgn0038951,CG5380
FBgn0038950,CG5382
FBgn0030838,CG5445
FBgn0039182,CG5728
FBgn0034304,CG5742
FBgn0032666,CG5758
FBgn0039198,CG5768
FBgn0032670,CG5783
FBgn0027617,CG5808
FBgn0030625,CG5877
FBgn0039489,CG5880
FBgn0039490,CG5882
FBgn0029835,CG5921
FBgn0038924,CG6028
FBgn0038679,CG6040
FBgn0029826,CG6041
FBgn0029827,CG6048
FBgn0039488,CG6066
FBgn0030914,CG6106
FBgn0030913,CG6123
FBgn0038720,CG6231
FBgn0035914,CG6282
FBgn0030647,CG6324
FBgn0030870,CG6398
FBgn0039204,CG6607
FBgn0030944,CG6617
FBgn0036402,CG6650
FBgn0036403,CG6661
FBgn0030878,CG6769
FBgn0029737,CG6903
FBgn0038989,CG6937
FBgn0034187,CG6967
FBgn0035896,CG6983
FBgn0034191,CG6984
FBgn0036950,CG6996
FBgn0039027,CG7031
FBgn0038972,CG7054
FBgn0030961,CG7058
FBgn0030091,CG7065
FBgn0038583,CG7183
FBgn0030081,CG7246
FBgn0036949,CG7290
FBgn0030968,CG7322
FBgn0030970,CG7326
FBgn0030973,CG7332
FBgn0030976,CG7378
FBgn0030980,CG7406
FBgn0030982,CG7423
FBgn0030991,CG7453
FBgn0036749,CG7460
FBgn0038108,CG7518
FBgn0030990,CG7556
FBgn0033989,CG7639
FBgn0030087,CG7766
FBgn0031003,CG7889
FBgn0030995,CG7914
FBgn0037584,CG7963
FBgn0030997,CG7990
FBgn0031004,CG7992
FBgn0031008,CG8010
FBgn0031010,CG8028
FBgn0031012,CG8051
FBgn0036075,CG8065
FBgn0032010,CG8086
FBgn0030663,CG8117
FBgn0038122,CG8138
FBgn0030679,CG8206
FBgn0030684,CG8260
FBgn0030841,CG8568
FBgn0027602,CG8611
FBgn0030833,CG8915
FBgn0030710,CG8924
FBgn0030680,CG8944
FBgn0034186,CG8950
FBgn0030688,CG8952
FBgn0030599,CG9030
FBgn0040931,CG9034
FBgn0030624,CG9106
FBgn0031675,CG9121
FBgn0030791,CG9132
FBgn0030634,CG9164
FBgn0030672,CG9281
FBgn0030569,CG9411
FBgn0030598,CG9503
FBgn0031089,CG9572
FBgn0031483,CG9641
FBgn0029939,CG9650
FBgn0037583,CG9684
FBgn0030768,CG9723
FBgn0030764,CG9777
FBgn0030757,CG9902
FBgn0032472,CG9928
FBgn0039597,CG9997
FBgn0039328,CHKov2
FBgn0267280,CR45716
FBgn0267741,CR46072
FBgn0264386,Ca-alpha1T
FBgn0264607,CaMKII
FBgn0261053,Cad86C
FBgn0022800,Cad96Ca
FBgn0031148,Cbs
FBgn0038925,Cchl
FBgn0052183,Ccn
FBgn0052499,Cda4
FBgn0038641,ChT
FBgn0000319,Chc
FBgn0260747,Chchd2
FBgn0066292,CheB42c
FBgn0263132,Cht6
FBgn0015024,CkIalpha
FBgn0032979,Clamp
FBgn0263257,Cngl
FBgn0264077,Cnx14D
FBgn0261573,CoRest
FBgn0052649,Coq8
FBgn0025865,Cortactin
FBgn0039054,Cow
FBgn0031191,Cp110
FBgn0030398,Cpr11B
FBgn0039480,Cpr97Ea
FBgn0035205,Ctr9
FBgn0038680,Cyp12a5
FBgn0010383,Cyp18a1
FBgn0030949,Cyp308a1
FBgn0031693,Cyp4ac1
FBgn0031694,Cyp4ac2
FBgn0031695,Cyp4ac3
FBgn0027490,D12
FBgn0052791,DIP-alpha
FBgn0259245,DIP-beta
FBgn0024807,DIP1
FBgn0264326,DNApol-epsilon255
FBgn0053531,Ddr
FBgn0053517,Dop2R
FBgn0052666,Drak
FBgn0002592,E(spl)m2-BFM
FBgn0000591,E(spl)m8-HLH
FBgn0051158,Efa6
FBgn0031052,Elys
FBgn0038381,EndoU
FBgn0030597,Eo
FBgn0039225,Ets96B
FBgn0005659,Ets98B
FBtr0304527_df_nrg,FBtr0304527_df_nrg
FBtr0309616_df_nrg,FBtr0309616_df_nrg
FBtr0309635_df_nrg,FBtr0309635_df_nrg
FBtr0309636_df_nrg,FBtr0309636_df_nrg
FBtr0309649_df_nrg,FBtr0309649_df_nrg
FBtr0472703_df_nrg,FBtr0472703_df_nrg
FBtr0472792_df_nrg,FBtr0472792_df_nrg
FBgn0038889,Fancm
FBgn0000635,Fas2
FBgn0030555,Fbxl4
FBgn0038385,Fbxl7
FBgn0035026,Fcp1
FBgn0266084,Fhos
FBgn0024238,Fim
FBgn0030974,Flacc
FBgn0264078,Flo2
FBgn0004509,Fur1
FBgn0004598,Fur2
FBgn0032223,GATAd
FBgn0027588,GCS2alpha
FBgn0001105,Gbeta13F
FBgn0262869,Gfrl
FBgn0267252,Ggamma30A
FBgn0030932,Ggt-1
FBgn0032135,GlcAT-S
FBgn0027287,Gmap
FBgn0045502,Gr10a
FBgn0030297,Gr10b
FBgn0030685,Graf
FBgn0026433,Grip128
FBgn0026430,Grip84
FBgn0001145,Gs2
FBgn0010226,GstS1
FBgn0031117,GstT3
FBgn0039936,Gyf
FBgn0041210,HDAC4
FBgn0031107,HERC2
FBgn0011276,HLH3B
FBgn0030994,HP1D3csd
FBgn0030674,HUWE1
FBgn0022787,Hel89B
FBgn0052529,Hers
FBgn0029167,Hml
FBgn0264562,Hr4
FBgn0031005,Hs3st-B
FBgn0038755,Hs6st
FBgn0032147,IP3K1
FBgn0283680,IP3K2
FBgn0027291,Idh3a
FBgn0086613,Ino80
FBgn0030858,IntS2
FBgn0030989,Inx5
FBgn0027107,Inx6
FBgn0027106,Inx7
FBgn0259189,Ir7e
FBgn0259188,Ir7f
FBgn0029968,Ir7g
FBgn0032671,JMJD4
FBgn0040309,Jafrac1
FBgn0002578,Kaz-m1
FBgn0019968,Khc-73
FBgn0039925,Kif3C
FBgn0004379,Klp67A
FBgn0031857,LUBEL
FBgn0010397,LamC
FBgn0051072,Lerp
FBgn0085440,Lgr4
FBgn0030364,Lsm12a
FBgn0040344,Lztr1
FBgn0026873,MED18
FBgn0040339,MED22
FBgn0039337,MED28
FBgn0031044,MKP-4
FBgn0030703,MSBP
FBgn0002645,Map205
FBgn0030993,Mec2
FBgn0011656,Mef2
FBgn0265140,Meltrin
FBgn0002719,Men
FBgn0026059,Mhcl
FBgn0026060,Mipp2
FBgn0264002,MsR2
FBgn0015766,Msr-110
FBgn0052774,Muc4B
FBgn0038642,Muc91C
FBgn0052644,Mur11Da
FBgn0030999,Mur18B
FBgn0025390,Mur2B
FBgn0038492,Mur89F
FBgn0011672,Mvl
FBgn0002914,Myb
FBgn0267431,Myo81F
FBgn0004647,N
FBgn0031021,ND-18
FBgn0019957,ND-42
FBgn0051216,Naam
FBgn0030512,Nadsyn
FBgn0030178,Naxe
FBgn0259111,Ndae1
FBgn0030500,Ndc80
FBgn0029970,Nek2
FBgn0029843,Nep1
FBgn0031081,Nep3
FBgn0039478,Nep5
FBgn0032613,Nepl9
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0029905,Nf-YC
FBgn0053554,Nipped-A
FBgn0265726,Nna1
FBgn0261675,Npc1b
FBgn0039348,Npl4
FBgn0030800,Nprl2
FBgn0038975,Nrx-1
FBgn0030943,Nup35
FBgn0031109,Obp19a
FBgn0031110,Obp19b
FBgn0031111,Obp19c
FBgn0011280,Obp19d
FBgn0030103,Obp8a
FBgn0030298,Or10a
FBgn0062565,Or19b
FBgn0036078,Or67c
FBgn0019952,Orct
FBgn0086365,Orct2
FBgn0031990,PAPLA1
FBgn0023545,PIG-K
FBgn0265190,PIG-S
FBgn0283510,Pal1
FBgn0010247,Parp
FBgn0266053,Patr-1
FBgn0259171,Pde9
FBgn0260753,Pdfr
FBgn0033467,Pdrg1
FBgn0038973,Pebp1
FBgn0023516,Pex5
FBgn0027621,Pfrx
FBgn0030930,Pgant7
FBgn0031091,Phf7
FBgn0000273,Pka-C1
FBgn0004611,Plc21C
FBgn0031069,Pmp70
FBgn0003132,Pp1-13C
FBgn0003134,Pp1alpha-96A
FBgn0011826,Pp2B-14D
FBgn0022768,Pp2C1
FBgn0023177,Pp4-19C
FBgn0261285,Ppcs
FBgn0045038,Proc
FBgn0004369,Ptp99A
FBgn0028341,Ptpmeg2
FBgn0030964,Pvf1
FBgn0032006,Pvr
FBgn0261987,Pxt
FBgn0267385,PyK
FBgn0029133,REG
FBgn0024941,RSG7
FBgn0030391,Rab40
FBgn0032782,Rab9
FBgn0030793,Rai1
FBgn0053180,Ranbp16
FBgn0031051,Ranbp21
FBgn0015799,Rbf
FBgn0010263,Rbp9
FBgn0030801,Rcp
FBgn0015801,Reg-5
FBgn0021800,Reph
FBgn0039883,RhoGAP100F
FBgn0030808,RhoGAP15B
FBgn0261461,RhoGAP18B
FBgn0031118,RhoGAP19D
FBgn0026375,RhoGAPp190
FBgn0023172,RhoGEF2
FBgn0083940,RhoU
FBgn0053547,Rim
FBgn0027335,Rip11
FBgn0026181,Rok
FBgn0030687,RpIIIC160
FBgn0010412,RpS19a
FBgn0002622,RpS3
FBgn0002590,RpS5a
FBgn0004584,Rrp1
FBgn0030711,Rrp47
FBgn0083981,RunxA
FBgn0259162,RunxB
FBgn0035915,S-Lap1
FBgn0283473,S6KL
FBgn0283472,S6k
FBgn0053527,SIFa
FBgn0051163,SKIP
FBgn0264357,SNF4Agamma
FBgn0261791,SNRPG
FBgn0025391,Scgdelta
FBgn0032221,Schip1
FBgn0266491,SclA
FBgn0266492,SclB
FBgn0030975,SdhBL
FBgn0024509,Sec13
FBgn0052654,Sec16
FBgn0030350,SelG
FBgn0011710,Sep1
FBgn0259923,Sep4
FBgn0003374,Sgs4
FBgn0003380,Sh
FBgn0038788,Sirt2
FBgn0026174,SkpD
FBgn0032664,Slc25A46b
FBgn0264087,Slob
FBgn0265523,Smr
FBgn0034182,SmydA-7
FBgn0085450,Snoo
FBgn0032005,Snx6
FBgn0030869,Socs16D
FBgn0041184,Socs36E
FBgn0039938,Sox102F
FBgn0024992,Spg7
FBgn0010591,Sply
FBgn0262733,Src64B
FBgn0011016,SsRbeta
FBgn0039349,Ssadh
FBgn0035028,Start1
FBgn0053236,Ste:CG33236
FBgn0045073,Stim
FBgn0036571,Strump
FBgn0264270,Sxl
FBgn0004575,Syn
FBgn0038826,Syp
FBgn0261085,Syt12
FBgn0039212,Syx18
FBgn0040340,TRAM
FBgn0010280,Taf4
FBgn0030365,Tango4
FBgn0031030,Tao
FBgn0035505,Teh2
FBgn0035638,Tektin-C
FBgn0267001,Ten-a
FBgn0026080,Tip60
FBgn0011837,Tis11
FBgn0283657,Tlk
FBgn0029114,Tollo
FBgn0030412,Tomosyn
FBgn0004924,Top1
FBgn0265194,Trpm
FBgn0266724,Trs20
FBgn0040070,Trx-2
FBgn0020653,Trxr-1
FBgn0032943,Tsp39D
FBgn0031957,TwdlE
FBgn0052570,TwdlY
FBgn0052569,TwdlZ
FBgn0052574,Twdlalpha
FBgn0026076,UBL3
FBgn0086558,Ubi-p5E
FBgn0031057,Ubqn
FBgn0030809,Ubr1
FBgn0038886,Ugt49B2
FBgn0027603,Ulp1
FBgn0263352,Unr
FBgn0050421,Usp15-31
FBgn0031187,Usp2
FBgn0030969,Usp39
FBgn0030366,Usp7
FBgn0029687,Vap33
FBgn0040068,Vav
FBgn0028664,VhaM9.7-c
FBgn0038458,VhaM9.7-d
FBgn0004397,Vinc
FBgn0014411,Vps26
FBgn0039335,Vps33B
FBgn0263512,Vsx2
FBgn0032030,Wdr82
FBgn0010453,Wnt4
FBgn0010194,Wnt5
FBgn0046685,Wsck
FBgn0052677,X11Lbeta
FBgn0039338,XNP
FBgn0030931,Xrcc2
FBgn0052685,ZAP3
FBgn0085478,Zdhhc8
FBgn0263603,Zn72D
FBgn0030096,Zpr1
FBgn0011642,Zyx
FBgn0000028,acj6
FBgn0000057,adp
FBgn0259170,alpha-Man-Ia
FBgn0086782,amn
FBgn0026268,antdh
FBgn0087002,apolpp
FBgn0039598,aqrs
FBgn0052224,asRNA:CR32224
FBgn0265295,asRNA:CR42871
FBgn0262682,asRNA:CR43152
FBgn0263344,asRNA:CR43425
FBgn0263378,asRNA:CR43430
FBgn0263589,asRNA:CR43614
FBgn0263627,asRNA:CR43636
FBgn0264791,asRNA:CR44021
FBgn0264862,asRNA:CR44053
FBgn0264955,asRNA:CR44124
FBgn0265253,asRNA:CR44267
FBgn0265428,asRNA:CR44340
FBgn0265524,asRNA:CR44374
FBgn0265611,asRNA:CR44429
FBgn0266114,asRNA:CR44840
FBgn0266115,asRNA:CR44841
FBgn0266264,asRNA:CR44959
FBgn0266352,asRNA:CR45001
FBgn0266638,asRNA:CR45145
FBgn0266911,asRNA:CR45371
FBgn0267098,asRNA:CR45538
FBgn0287604,asRNA:CR46473
FBgn0000139,ash2
FBgn0039213,atl
FBgn0000158,bam
FBgn0024251,bbx
FBgn0040239,bc10
FBgn0039089,beat-IV
FBgn0250788,beta-Spec
FBgn0000179,bi
FBgn0014133,bif
FBgn0001090,bnb
FBgn0040388,boi
FBgn0029730,boil
FBgn0283451,br
FBgn0262475,bru2
FBgn0005666,bt
FBgn0014949,btn
FBgn0266756,btsz
FBgn0031150,bves
FBgn0040236,c11.1
FBgn0040235,c12.1
FBgn0040234,c12.2
FBgn0031114,cactin
FBgn0000257,car
FBgn0014141,cher
FBgn0028387,chm
FBgn0015371,chn
FBgn0262582,cic
FBgn0004198,ct
FBgn0011760,ctp
FBgn0033015,d4
FBgn0015926,dah
FBgn0285879,disco-r
FBgn0001624,dlg1
FBgn0030477,dmrt11E
FBgn0000479,dnc
FBgn0043903,dome
FBgn0040726,dpr1
FBgn0052600,dpr8
FBgn0000092,dyw
FBgn0087008,e(y)3
FBgn0053100,eIF4EHP
FBgn0000535,eag
FBgn0000542,ec
FBgn0000451,ect
FBgn0036574,elg1
FBgn0020497,emb
FBgn0061515,endos
FBgn0005558,ey
FBgn0000320,eya
FBgn0262111,f
FBgn0030092,fh
FBgn0000659,fkh
FBgn0086675,fne
FBgn0000719,fog
FBgn0005390,fs(1)M3
FBgn0004656,fs(1)h
FBgn0260639,gammaTub23C
FBgn0261703,gce
FBgn0019809,gcm2
FBgn0250823,gish
FBgn0027528,goe
FBgn0004919,gol
FBgn0001137,grk
FBgn0001138,grn
FBgn0001139,gro
FBgn0026238,gus
FBgn0261509,haf
FBgn0011224,heph
FBgn0264491,how
FBgn0285991,hpRNA:CR18854
FBgn0001235,hth
FBgn0085451,htk
FBgn0263391,hts
FBgn0027655,htt
FBgn0264542,hwt
FBgn0031128,hydra
FBgn0286204,ich
FBgn0001250,if
FBgn0261244,inaE
FBgn0025394,inc
FBgn0011225,jar
FBgn0039350,jigr1
FBgn0015396,jumu
FBgn0263929,jvl
FBgn0031016,kek5
FBgn0001301,kel
FBgn0041205,key
FBgn0262127,kibra
FBgn0028369,kirre
FBgn0001321,knk
FBgn0040206,krz
FBgn0040890,ksh
FBgn0026713,l(1)G0007
FBgn0027279,l(1)G0196
FBgn0040153,l(1)G0469
FBgn0040099,lectin-28C
FBgn0027539,lili
FBgn0041111,lilli
FBgn0250903,lmgA
FBgn0085470,lmgB
FBgn0030911,lncRNA:CR15061
FBgn0051451,lncRNA:CR31451
FBgn0052636,lncRNA:CR32636
FBgn0047092,lncRNA:CR32730
FBgn0052773,lncRNA:CR32773
FBgn0083994,lncRNA:CR41352
FBgn0261861,lncRNA:CR42790
FBgn0262606,lncRNA:CR43132
FBgn0262680,lncRNA:CR43150
FBgn0262901,lncRNA:CR43256
FBgn0262905,lncRNA:CR43260
FBgn0262993,lncRNA:CR43301
FBgn0263409,lncRNA:CR43455
FBgn0263504,lncRNA:CR43493
FBgn0263509,lncRNA:CR43498
FBgn0263652,lncRNA:CR43643
FBgn0263665,lncRNA:CR43656
FBgn0264083,lncRNA:CR43752
FBgn0264378,lncRNA:CR43830
FBgn0264384,lncRNA:CR43836
FBgn0264439,lncRNA:CR43857
FBgn0264677,lncRNA:CR43962
FBgn0264678,lncRNA:CR43963
FBgn0264720,lncRNA:CR43988
FBgn0264792,lncRNA:CR44022
FBgn0264824,lncRNA:CR44032
FBgn0264893,lncRNA:CR44084
FBgn0264901,lncRNA:CR44092
FBgn0264941,lncRNA:CR44110
FBgn0265453,lncRNA:CR44353
FBgn0265454,lncRNA:CR44354
FBgn0265457,lncRNA:CR44357
FBgn0265596,lncRNA:CR44423
FBgn0265662,lncRNA:CR44469
FBgn0265663,lncRNA:CR44470
FBgn0265671,lncRNA:CR44478
FBgn0265704,lncRNA:CR44511
FBgn0265727,lncRNA:CR44534
FBgn0265734,lncRNA:CR44541
FBgn0265865,lncRNA:CR44654
FBgn0265871,lncRNA:CR44660
FBgn0265875,lncRNA:CR44664
FBgn0265919,lncRNA:CR44708
FBgn0265922,lncRNA:CR44711
FBgn0265923,lncRNA:CR44712
FBgn0265967,lncRNA:CR44754
FBgn0265999,lncRNA:CR44773
FBgn0266005,lncRNA:CR44779
FBgn0266094,lncRNA:CR44831
FBgn0266180,lncRNA:CR44886
FBgn0266182,lncRNA:CR44888
FBgn0266198,lncRNA:CR44893
FBgn0266257,lncRNA:CR44952
FBgn0266278,lncRNA:CR44963
FBgn0266302,lncRNA:CR44967
FBgn0266348,lncRNA:CR44997
FBgn0266350,lncRNA:CR44999
FBgn0266355,lncRNA:CR45003
FBgn0266376,lncRNA:CR45018
FBgn0266400,lncRNA:CR45040
FBgn0266744,lncRNA:CR45217
FBgn0266753,lncRNA:CR45226
FBgn0266952,lncRNA:CR45403
FBgn0267040,lncRNA:CR45484
FBgn0267059,lncRNA:CR45503
FBgn0267062,lncRNA:CR45506
FBgn0267066,lncRNA:CR45510
FBgn0267067,lncRNA:CR45511
FBgn0267068,lncRNA:CR45512
FBgn0267069,lncRNA:CR45513
FBgn0267079,lncRNA:CR45523
FBgn0267080,lncRNA:CR45524
FBgn0267082,lncRNA:CR45526
FBgn0267097,lncRNA:CR45537
FBgn0267116,lncRNA:CR45556
FBgn0267122,lncRNA:CR45562
FBgn0267167,lncRNA:CR45607
FBgn0267170,lncRNA:CR45610
FBgn0267173,lncRNA:CR45613
FBgn0267186,lncRNA:CR45626
FBgn0267226,lncRNA:CR45666
FBgn0267227,lncRNA:CR45667
