geneID,geneName
FBgn0035486,Gr64d
FBgn0045476,Gr64e
FBgn0038295,Gyc88E
FBgn0027788,Hey
FBgn0034964,IntS1
FBgn0036250,Ir68b
FBgn0029966,Ir7c
FBgn0259189,Ir7e
FBgn0033494,KCNQ
FBgn0039925,Kif3C
FBgn0004380,Klp64D
FBgn0039688,Kul
FBgn0035424,Larp4B
FBgn0016650,Lgr1
FBgn0004425,LysB
FBgn0052296,Mrtf
FBgn0015766,Msr-110
FBgn0028479,Mtpalpha
FBgn0267431,Myo81F
FBgn0053126,NLaz
FBgn0042696,NfI
FBgn0053554,Nipped-A
FBgn0038975,Nrx-1
FBgn0013997,Nrx-IV
FBgn0034371,Ntan1
FBgn0038063,Octbeta2R
FBgn0013308,Odc2
FBgn0036184,PCID2
FBgn0039776,PH4alphaEFB
FBgn0026190,PH4alphaMP
FBgn0003093,Pkc98E
FBgn0086690,Plp
FBgn0040752,Prosap
FBgn0014007,Ptp69D
FBgn0004369,Ptp99A
FBgn0004577,Pxd
FBgn0028426,RNaseZ
FBgn0260943,Rbp6
FBgn0032439,Ref2
FBgn0028699,Rh50
FBgn0259216,RhoGAP102A
FBgn0050085,Rif1
FBgn0053547,Rim
FBgn0286213,RpS12
FBgn0011284,RpS4
FBgn0011286,RyR
FBgn0003310,S
FBgn0045770,S-Lap3
FBgn0263006,SERCA
FBgn0029761,SK
FBgn0051163,SKIP
FBgn0052438,SMC5
FBgn0036222,SdhAL
FBgn0011288,Snap25
FBgn0036411,Sox21a
FBgn0036374,Spt20
FBgn0036340,Srrm1
FBgn0035627,Sse
FBgn0266696,Svil
FBgn0020372,TM4SF
FBgn0034459,TTLL6A
FBgn0267001,Ten-a
FBgn0026869,Thd1
FBgn0004841,TkR86C
FBgn0036494,Toll-6
FBgn0037225,TwdlG
FBgn0037227,TwdlV
FBgn0026076,UBL3
FBgn0015320,Ubc2
FBgn0262511,Vha44
FBgn0052113,Vps13D
FBgn0031310,Vps29
FBgn0086785,Vps36
FBgn0263512,Vsx2
FBgn0027518,Wdr24
FBgn0037098,Wnk
FBgn0004360,Wnt2
FBgn0039338,XNP
FBgn0266709,Zmynd10
FBgn0052000,anne
FBgn0015904,ara
FBgn0263590,asRNA:CR43615
FBgn0264839,asRNA:CR44047
FBgn0266199,asRNA:CR44894
FBgn0087007,bbg
FBgn0038084,beat-Vc
FBgn0262163,betaNACtes5
FBgn0085385,bma
FBgn0011206,bol
FBgn0259246,brp
FBgn0262475,bru2
FBgn0264001,bru3
FBgn0266756,btsz
FBgn0000241,bw
FBgn0261458,capt
FBgn0050363,cola
FBgn0259173,corn
FBgn0004198,ct
FBgn0285955,cv-c
FBgn0265048,cv-d
FBgn0263930,dally
FBgn0000427,dec-1
FBgn0040823,dpr6
FBgn0066365,dyl
FBgn0264006,dysc
FBgn0029176,eEF1gamma
FBgn0011217,eff
FBgn0000576,ems
FBgn0004875,enc
FBgn0005558,ey
FBgn0262111,f
FBgn0000711,flw
FBgn0038197,foxo
FBgn0035612,frm
FBgn0004652,fru
FBgn0039932,fuss
FBgn0001085,fz
FBgn0005198,gig
FBgn0026239,gukh
FBgn0010113,hdc
FBgn0028371,jbug
FBgn0032129,jp
FBgn0263929,jvl
FBgn0261955,kdn
FBgn0028370,kek3
FBgn0011236,ken
FBgn0028369,kirre
FBgn0016031,lama
FBgn0051044,lncRNA:CR31044
FBgn0054044,lncRNA:CR34044
FBgn0262998,lncRNA:CR43306
FBgn0264675,lncRNA:CR43960
FBgn0265457,lncRNA:CR44357
FBgn0265752,lncRNA:CR44559
FBgn0266074,lncRNA:CR44827
FBgn0266383,lncRNA:CR45025
FBgn0267188,lncRNA:CR45628
FBgn0267229,lncRNA:CR45669
FBgn0283501,lncRNA:CR46115
FBgn0287462,lncRNA:CR46451
FBgn0267585,lncRNA:dntRL
FBgn0264857,lncRNA:iab8
FBgn0283521,lola
FBgn0019985,mGluR
FBgn0035534,mRpS6
FBgn0265487,mbl
FBgn0004456,mew
FBgn0262737,mub
FBgn0264272,mwh
FBgn0266347,nAChRalpha4
FBgn0085417,natalisin
FBgn0085424,nub
FBgn0036940,obst-J
FBgn0004646,ogre
FBgn0264307,orb2
FBgn0004839,otk
FBgn0260799,p120ctn
FBgn0085432,pan
FBgn0261588,pdm3
FBgn0002521,pho
FBgn0039431,plum
FBgn0050181,ppk3
FBgn0040077,primo-1
FBgn0040076,primo-2
FBgn0259210,prom
FBgn0263102,psq
FBgn0263974,qin
FBgn0039644,rdog
FBgn0260442,rhea
FBgn0261873,sdt
FBgn0016061,side
FBgn0085447,sif
FBgn0026179,siz
FBgn0003435,sm
FBgn0003499,sr
FBgn0036476,sstn
FBgn0036336,ste14
FBgn0020299,stumps
FBgn0050366,swif
FBgn0024187,syd
FBgn0041582,tamo
FBgn0040071,tara
FBgn0036899,tey
FBgn0082582,tmod
FBgn0011726,tsr
FBgn0025726,unc-13
FBgn0003963,ush
FBgn0039620,wat
FBgn0261862,whd
